ensg,gene,n_reg,coef_beta,se_beta,p_beta,signed_log10p,fdr
ENSG00000159445,THEM4,10843,0.027730521542896507,0.009548838588255514,0.0036908634339908827,2.4328720238808605,0.6432111496321061
ENSG00000186871,ERCC6L,10843,0.027523641656253477,0.009551283012397663,0.003963508931063529,2.401920158863987,0.668078669331069
ENSG00000140367,UBE2Q2,10843,0.0274282460335498,0.009545420630842556,0.004068099789710274,2.3906084024579997,0.6746484199645328
ENSG00000122741,DCAF10,10844,0.027317221855986725,0.00954670552623,0.004225426705051192,2.3741294272369493,0.6788412090833805
ENSG00000162636,EEIG2,10844,0.027167255201273093,0.009548949309241168,0.004448742144545308,2.3517627658515172,0.7037225650802287
ENSG00000151576,QTRT2,10843,0.02683515728947031,0.009546887089275572,0.004949479583972058,2.305440462822187,0.7131877553508897
ENSG00000168061,SAC3D1,10843,0.02671538123845427,0.009553004270991795,0.005174361240313044,2.2861432549395113,0.7131877553508897
ENSG00000160298,C21orf58,10843,0.0266323920413924,0.009551809092299461,0.005309351173460991,2.274958548410509,0.7131877553508897
ENSG00000143537,ADAM15,10843,0.02650787364434325,0.00954658744234784,0.0055010509051677,2.259554336193455,0.7131877553508897
ENSG00000129625,REEP5,10843,0.026332610069363004,0.009554050429349672,0.005857990817729046,2.232251313400875,0.7131877553508897
ENSG00000166963,MAP1A,10843,0.026300432974313635,0.009546032621464423,0.005876914687766041,2.230850613675829,0.7131877553508897
ENSG00000163029,SMC6,10844,0.026279130905693927,0.009547718660068334,0.0059258781671426685,2.227247281624372,0.7131877553508897
ENSG00000183943,PRKX,10843,0.026135310107568893,0.009547086240045743,0.00620059032115944,2.2075669619504836,0.7131877553508897
ENSG00000152457,DCLRE1C,10843,0.026103168737935743,0.00954651863115221,0.0062612143182853835,2.2033414302740275,0.7131877553508897
ENSG00000109674,NEIL3,10843,0.026130835034382727,0.009558941640384712,0.006273754745957799,2.202472462775517,0.7131877553508897
ENSG00000164048,ZNF589,10843,0.02608353686387942,0.009545858079266023,0.00629679269850125,2.200880604201344,0.7131877553508897
ENSG00000004777,ARHGAP33,10843,0.02591952178253924,0.009546895799923568,0.006638700750935315,2.1779169073655185,0.7131877553508897
ENSG00000076554,TPD52,10843,0.025869270328201625,0.009547233436894568,0.006746845104177492,2.1708992603757835,0.7131877553508897
ENSG00000136717,BIN1,10843,0.025798899973268095,0.009547068186600092,0.006897190181078334,2.1613277987385993,0.7131877553508897
ENSG00000169896,ITGAM,10843,0.025760602974696022,0.00954650942894914,0.006977495644135181,2.1563004259577325,0.7131877553508897
ENSG00000162929,SANBR,10843,0.025753866908648438,0.00954677575877078,0.006993870716653464,2.155282399988305,0.7131877553508897
ENSG00000104219,ZDHHC2,10843,0.025646552554372176,0.009546312435036987,0.007230632063744273,2.1408237373115204,0.7131877553508897
ENSG00000091157,WDR7,10843,0.025647575593763485,0.009550100769706417,0.007251392264254329,2.139578601065867,0.7131877553508897
ENSG00000116670,MAD2L2,10844,0.025627604676478982,0.009545283099420182,0.007267384086593262,2.138621886417443,0.7131877553508897
ENSG00000135655,USP15,10843,0.02555732594518067,0.009547565633342203,0.007443149343117673,2.128243267016293,0.7131877553508897
ENSG00000269858,EGLN2,10843,0.025393712530902664,0.009545767861740228,0.007820772022279354,2.1067503737347084,0.7131877553508897
ENSG00000112195,TREML2,10843,0.025299406191255498,0.00954707671146679,0.008061728910533167,2.0935718098345437,0.7131877553508897
ENSG00000118007,STAG1,10843,0.025196996850146595,0.009548450926243433,0.008330501135907152,2.079328872061069,0.7131877553508897
ENSG00000027869,SH2D2A,10843,0.025156877965505718,0.009547525354747817,0.00842790959003466,2.0742801319105983,0.7131877553508897
ENSG00000198759,EGFL6,10843,0.02514048165501739,0.009545824447908404,0.008458930343767386,2.0726845512836363,0.7131877553508897
ENSG00000155755,TMEM237,10843,0.02517947055103858,0.009561113259977714,0.008462255023614914,2.0725138906473854,0.7131877553508897
ENSG00000028528,SNX1,10843,0.025034298675747413,0.009546747988736618,0.008746435659675814,2.058168894258372,0.723354327760602
ENSG00000180644,PRF1,10843,0.024917646947037273,0.009545601932663043,0.00905661582864779,2.0430340541449485,0.723354327760602
ENSG00000166439,RNF169,10843,0.024854173880339437,0.009546153278466512,0.009238147467735179,2.0344151094295375,0.723354327760602
ENSG00000196511,TPK1,10843,0.024752581558722307,0.009546357085701082,0.009530313632201191,2.020892806969957,0.723354327760602
ENSG00000126243,LRFN3,10843,0.024672645695801677,0.009546170296830692,0.00976329364019504,2.0104036486795085,0.723354327760602
