gene,kNN_max_score,nearest_approved_target,is_approved_target,n_downstream_z3,culture_condition
MBOAT7,0.1625330001115799,CD3E,False,18,Stim48hr
GOLGA3,0.16249506175518036,ITK,False,19,Stim48hr
H2BC26,0.162486270070076,LAG3,False,19,Stim48hr
UGGT1,0.16247375309467316,CD2,False,52,Stim48hr
PARP1,0.16242548823356628,NDUFB6,True,19,Stim48hr
BRMS1L,0.16242389380931854,RRM2B,False,22,Stim48hr
SP140L,0.16239500045776367,CD2,False,14,Stim48hr
OSBPL10,0.16238956153392792,CUL4A,False,20,Stim48hr
KIAA0586,0.16233445703983307,ATP1B3,False,62,Stim48hr
AGPAT3,0.16232174634933472,NDUFAF3,False,26,Stim48hr
CCL5,0.16231346130371094,NDUFAF3,False,37,Stim48hr
C4orf3,0.1622699350118637,RRM2B,False,27,Stim48hr
DIXDC1,0.16217140853405,NDUFS7,False,21,Stim48hr
RBM5,0.16215991973876953,RRM2B,False,256,Stim48hr
ZBTB44,0.16214095056056976,IMPDH2,False,173,Stim48hr
GLRX3,0.1621381640434265,IL2RB,False,105,Stim48hr
BBS1,0.16213320195674896,CD2,False,28,Stim48hr
RRAS,0.16213317215442657,CD2,False,29,Stim48hr
CRK,0.16212356090545654,CD2,False,48,Stim48hr
BCAP29,0.16206490993499756,CD2,False,43,Stim48hr
PITPNC1,0.16201916337013245,NDUFAF3,False,25,Stim48hr
EPS15L1,0.16200503706932068,INSR,False,80,Stim48hr
CCDC92,0.16197532415390015,PRKCQ,False,39,Stim48hr
PHTF1,0.16197162866592407,PRKCA,False,37,Stim48hr
DNAJB14,0.16196367144584656,EML4,False,38,Stim48hr
PRPF40B,0.16194875538349152,IL2RB,False,28,Stim48hr
NME6,0.16192962229251862,RXRB,False,16,Stim48hr
MFNG,0.16192111372947693,PRKCA,False,42,Stim48hr
THEMIS2,0.16190850734710693,ITK,False,27,Stim48hr
DIAPH3,0.1618451327085495,THRA,False,27,Stim48hr
FUNDC1,0.16182354092597961,IL2RB,False,82,Stim48hr
TRPV2,0.16181206703186035,IL4R,False,37,Stim48hr
NFE2L2,0.16177742183208466,CUL4A,False,47,Stim48hr
PRNP,0.16175627708435059,THRA,False,31,Stim48hr
DYNLT1,0.161751851439476,EML4,False,26,Stim48hr
EMP3,0.1617444008588791,CD3E,False,30,Stim48hr
LAMP2,0.16173654794692993,IDH2,False,19,Stim48hr
PAPOLA,0.16172675788402557,NDUFS5,False,119,Stim48hr
ABCC5,0.1617182195186615,IL2RB,False,35,Stim48hr
SRSF6,0.16170473396778107,RXRB,False,153,Stim48hr
GPR68,0.16165629029273987,HDAC2,False,18,Stim48hr
CCSER2,0.16164268553256989,TNFRSF8,False,20,Stim48hr
LDAH,0.1616266518831253,ITK,False,23,Stim48hr
STXBP1,0.16156570613384247,INSR,False,16,Stim48hr
SCYL1,0.16156288981437683,NDUFS2,False,12,Stim48hr
CES4A,0.16154029965400696,RXRB,False,8,Stim48hr
PAGR1,0.1615356206893921,HDAC8,False,182,Stim48hr
NPRL2,0.16153006255626678,LCK,False,36,Stim48hr
FCHSD1,0.16150708496570587,CD274,False,19,Stim48hr
S100A5,0.1615004539489746,ALOX5,False,37,Stim48hr
SLCO4A1,0.16146622598171234,BCL2L1,False,45,Stim48hr
KDM7A,0.16142567992210388,RRM2B,False,22,Stim48hr
GPATCH2,0.1614171415567398,RRM2B,False,38,Stim48hr
MACIR,0.16136853396892548,CD3E,False,36,Stim48hr
MINK1,0.16136853396892548,CD2,False,23,Stim48hr
PHOSPHO2,0.1612921953201294,NDUFB9,False,54,Stim48hr
GON7,0.16127456724643707,ITK,False,26,Stim48hr
C1GALT1,0.16127365827560425,PRKCA,False,50,Stim48hr
IFT22,0.16126564145088196,IMPDH2,False,21,Stim48hr
UCKL1,0.16124899685382843,RRM2B,False,23,Stim48hr
PDE1B,0.1612217277288437,PRKCQ,True,11,Stim48hr
HAGHL,0.16118969023227692,RRM2B,False,47,Stim48hr
SCAF1,0.16115859150886536,RRM2B,False,26,Stim48hr
PRKAG1,0.16114000976085663,RRM2B,True,14,Stim48hr
NAPRT,0.16108791530132294,INSR,False,32,Stim48hr
DOP1A,0.1610444039106369,ITGB2,False,437,Stim48hr
ZNF256,0.1610107421875,CD79B,False,35,Stim48hr
CCP110,0.16100595891475677,RRM2B,False,37,Stim48hr
RELL1,0.1609364002943039,AHR,False,46,Stim48hr
APOL3,0.16093206405639648,CD2,False,23,Stim48hr
NCBP3,0.16087467968463898,RXRB,False,248,Stim48hr
ZBTB37,0.16087156534194946,RXRB,False,22,Stim48hr
ATXN7L3B,0.16087020933628082,IL2RB,False,18,Stim48hr
HELLS,0.16082502901554108,EZH2,False,104,Stim48hr
ACOT13,0.16078023612499237,ITK,False,16,Stim48hr
INSL3,0.16072261333465576,VKORC1,False,42,Stim48hr
FOSL1,0.16068224608898163,RXRB,False,22,Stim48hr
USP34,0.16063112020492554,RRM2B,False,18,Stim48hr
GNA15,0.1605965495109558,PDE6D,False,56,Stim48hr
DDX20,0.16059307754039764,ITGAL,False,24,Stim48hr
ZNF791,0.16058765351772308,PIK3CA,False,31,Stim48hr
SOCS7,0.16054639220237732,PDE6D,False,46,Stim48hr
ATF4,0.16053542494773865,IMPDH2,False,317,Stim48hr
PARP6,0.16053254902362823,RRM2B,False,15,Stim48hr
CSPP1,0.1604788601398468,NDUFS8,False,10,Stim48hr
NAT14,0.16045406460762024,INSR,False,15,Stim48hr
ELOA,0.16038939356803894,NDUFAF3,False,104,Stim48hr
ZDHHC14,0.1603870689868927,NDUFS2,False,26,Stim48hr
EZH1,0.16033753752708435,CUL4A,False,18,Stim48hr
SPAST,0.16027876734733582,NDUFAF3,False,25,Stim48hr
PGGHG,0.16025428473949432,IDH1,False,18,Stim48hr
PEX13,0.16023196280002594,RRM2B,False,30,Stim48hr
ATOSA,0.1601274311542511,HDAC7,False,56,Stim48hr
TMED2,0.16012679040431976,ITGA4,False,172,Stim48hr
TSPAN3,0.16012535989284515,NDUFB6,False,33,Stim48hr
DENND10,0.16010551154613495,PRKCA,False,13,Stim48hr
CXCR4,0.16005802154541016,RRM2B,True,24,Stim48hr
ZRSR2,0.16004477441310883,IL2RB,False,89,Stim48hr
VRK2,0.16004040837287903,IL23A,False,100,Stim48hr
MAPK13,0.16002656519412994,THRA,False,16,Stim48hr
PCMTD2,0.16002070903778076,GSK3A,False,19,Stim48hr
SGTA,0.1600138545036316,RXRB,False,22,Stim48hr
CIR1,0.15991486608982086,AHR,False,76,Stim48hr
ZMYND19,0.1599125862121582,IFNAR1,False,122,Stim48hr
YPEL3,0.15991133451461792,INSR,False,37,Stim48hr
ZBTB6,0.1598542481660843,RRM2B,False,16,Stim48hr
CTSD,0.15984827280044556,PIK3CD,False,23,Stim48hr
LRWD1,0.15982089936733246,ITK,False,18,Stim48hr
KCNN4,0.1598149985074997,ITK,False,31,Stim48hr
SMAD4,0.15978845953941345,ITK,False,124,Stim48hr
URGCP,0.15973219275474548,BCL2L1,False,25,Stim48hr
RAB35,0.15970556437969208,AHR,False,25,Stim48hr
C19orf47,0.15968208014965057,INSR,False,43,Stim48hr
ATP1B1,0.1596677303314209,ITK,True,12,Stim48hr
ENOPH1,0.15965965390205383,THRA,False,17,Stim48hr
RASGRP1,0.15958014130592346,AHR,False,294,Stim48hr
SUPT3H,0.15957890450954437,RXRB,False,39,Stim48hr
CD69,0.15943172574043274,PDE6D,False,58,Stim48hr
DOK5,0.1593908965587616,PRKCB,False,17,Stim48hr
SLX4IP,0.15936174988746643,NDUFAF3,False,24,Stim48hr
OAS3,0.15936008095741272,IL4R,False,36,Stim48hr
SIRT6,0.15935994684696198,GPD2,False,60,Stim48hr
LCMT2,0.1593572050333023,PRKCA,False,23,Stim48hr
CDC123,0.1593535840511322,CSF2RB,False,42,Stim48hr
SLC35B3,0.15934404730796814,SIGMAR1,False,13,Stim48hr
PBRM1,0.15927435457706451,INSR,False,48,Stim48hr
UBAP2L,0.15922878682613373,IL4R,False,486,Stim48hr
LRRC40,0.15922801196575165,NDUFAF3,False,32,Stim48hr
BOLA3,0.15922537446022034,NDUFC1,False,39,Stim48hr
VAMP3,0.159218430519104,ITK,False,24,Stim48hr
AKIRIN2,0.159215047955513,INSR,False,85,Stim48hr
SH2B3,0.15918509662151337,ITK,False,42,Stim48hr
ATG7,0.15917553007602692,RRM2B,False,45,Stim48hr
ZNF141,0.15914149582386017,DPP4,False,40,Stim48hr
PCNX1,0.15908993780612946,NDUFS2,False,42,Stim48hr
ERCC6L,0.15907730162143707,IL2RB,False,160,Stim48hr
CTSS,0.15906564891338348,ITK,False,30,Stim48hr
ADA,0.15905962884426117,NDUFB6,True,20,Stim48hr
FAM162A,0.15902818739414215,INSR,False,65,Stim48hr
TIMM8A,0.15901312232017517,IL2RB,False,56,Stim48hr
TM9SF4,0.1589951068162918,PRKCA,False,22,Stim48hr
TRAPPC2L,0.15896765887737274,ITGB2,False,38,Stim48hr
RNPEPL1,0.15892910957336426,CD3E,False,51,Stim48hr
SIT1,0.15891936421394348,NDUFS8,False,12,Stim48hr
PTEN,0.15891751646995544,ATP1B3,False,374,Stim48hr
IMPA2,0.15891093015670776,CD3E,False,49,Stim48hr
ITGB3BP,0.15890562534332275,NDUFB6,False,19,Stim48hr
TRAF3IP1,0.15886878967285156,CD3E,False,63,Stim48hr
TRIM34,0.15886540710926056,NDUFA8,False,14,Stim48hr
RPN1,0.1588422805070877,NR3C1,False,60,Stim48hr
WDR19,0.15882518887519836,NDUFC1,False,30,Stim48hr
SLC43A1,0.15873980522155762,PRKCA,False,34,Stim48hr
MAEA,0.15873681008815765,RXRB,False,94,Stim48hr
CCDC124,0.15873606503009796,CD2,False,37,Stim48hr
CDKN1A,0.15870821475982666,NDUFA8,False,31,Stim48hr
HTATIP2,0.15870536863803864,CCR5,False,10,Stim48hr
U2SURP,0.15867051482200623,PRKCA,False,77,Stim48hr
PHKG2,0.1586390733718872,INSR,False,40,Stim48hr
PHYKPL,0.15856505930423737,RXRB,False,52,Stim48hr
ALKBH1,0.15851165354251862,GPD2,False,21,Stim48hr
EGLN3,0.15848690271377563,HDAC7,False,28,Stim48hr
KATNIP,0.15837746858596802,PARP2,False,102,Stim48hr
PRKACB,0.1583312600851059,RRM2B,False,34,Stim48hr
GTSF1,0.1583309918642044,NDUFV3,False,23,Stim48hr
ATG4C,0.15828724205493927,DPP4,False,38,Stim48hr
CCR1,0.15815524756908417,NDUFA4,False,30,Stim48hr
SLC25A45,0.15814529359340668,LCK,False,35,Stim48hr
PRKACA,0.15811538696289062,DPP4,False,38,Stim48hr
SCCPDH,0.15810537338256836,BRD2,False,43,Stim48hr
AAAS,0.15808694064617157,CD2,False,12,Stim48hr
PHF21A,0.15807899832725525,RXRB,False,52,Stim48hr
SYNGAP1,0.15805228054523468,NDUFB9,False,7,Stim48hr
DENND4A,0.15803277492523193,GPD2,False,41,Stim48hr
ADAT1,0.15800073742866516,NDUFS3,False,36,Stim48hr
FXYD5,0.15797989070415497,CD2,False,42,Stim48hr
OXR1,0.1579471230506897,PRKCA,False,26,Stim48hr
POGLUT1,0.15793734788894653,NDUFA8,False,19,Stim48hr
SCYL2,0.15782520174980164,NDUFV2,False,30,Stim48hr
PPM1A,0.15777912735939026,INSR,False,14,Stim48hr
ZNF557,0.15770186483860016,AHR,False,26,Stim48hr
FGGY,0.15767158567905426,CD79B,False,20,Stim48hr
PLEKHM3,0.15763087570667267,RXRB,False,14,Stim48hr
NR1D1,0.157622292637825,CD2,False,7,Stim48hr
GDPGP1,0.15762022137641907,NDUFAF3,False,8,Stim48hr
CYREN,0.15761534869670868,CD3E,False,51,Stim48hr
RHEBL1,0.1575809121131897,CD2,False,54,Stim48hr
GDI1,0.15757641196250916,RXRB,False,71,Stim48hr
TIRAP,0.15757541358470917,BCL2L1,False,21,Stim48hr
GPATCH2L,0.15750519931316376,NDUFAF3,False,19,Stim48hr
ELP3,0.15747986733913422,TYK2,False,219,Stim48hr
SLF1,0.15743517875671387,ITK,False,83,Stim48hr
TXNDC11,0.15738414227962494,NDUFAF3,False,23,Stim48hr
MICA,0.1573600471019745,GPD2,False,29,Stim48hr
ZNF800,0.15735818445682526,HDAC2,False,41,Stim48hr
ARFGAP2,0.15733468532562256,DPP4,False,31,Stim48hr
TMEM50B,0.15733438730239868,NDUFB6,False,36,Stim48hr
RLIM,0.15732574462890625,UGCG,False,27,Stim48hr
YPEL5,0.15730373561382294,TEC,False,53,Stim48hr
NOTCH2,0.15727606415748596,RXRB,False,19,Stim48hr
TDP2,0.1572647988796234,INSR,False,12,Stim48hr
ELOVL1,0.1572502851486206,AHR,False,25,Stim48hr
ZNF436,0.15724937617778778,NDUFB8,False,16,Stim48hr
TATDN3,0.15723967552185059,INSR,False,19,Stim48hr
PNPLA4,0.15722426772117615,NDUFS2,False,32,Stim48hr
IGF2R,0.15716509521007538,CUL4A,False,33,Stim48hr
SLC1A4,0.15715524554252625,NDUFB4,False,36,Stim48hr
UGDH,0.15706217288970947,CD2,False,88,Stim48hr
MTF2,0.1570584774017334,PRKCA,False,89,Stim48hr
OTULIN,0.15696412324905396,ITGAL,False,24,Stim48hr
UNG,0.15690754354000092,RRM2B,False,20,Stim48hr
MT2A,0.1568918377161026,PRKCA,False,21,Stim48hr
PHIP,0.1568899154663086,ITK,False,177,Stim48hr
PKNOX1,0.1568744033575058,ITK,False,270,Stim48hr
CTSH,0.15686984360218048,THRA,False,17,Stim48hr
TMEM267,0.15686973929405212,IL2RB,False,38,Stim48hr
IL12RB1,0.15685810148715973,RRM2B,False,49,Stim48hr
SLC36A4,0.15678994357585907,PDE6D,False,17,Stim48hr
PLXNC1,0.15673810243606567,INSR,False,34,Stim48hr
RAD54B,0.1567041277885437,PDE6D,False,37,Stim48hr
OSBPL2,0.1567012369632721,RXRB,False,19,Stim48hr
VAPB,0.15666483342647552,PRKCA,False,26,Stim48hr
ZNF22,0.15666018426418304,CD2,False,11,Stim48hr
SNX5,0.15655748546123505,EML4,False,9,Stim48hr
DMWD,0.15654775500297546,IL2RB,False,62,Stim48hr
TRIP12,0.156525656580925,HDAC8,False,500,Stim48hr
BRIP1,0.15651534497737885,THRA,False,96,Stim48hr
FOXK1,0.15651419758796692,IL2RB,False,208,Stim48hr
TRABD2A,0.1565111130475998,ITGAL,False,18,Stim48hr
COMMD6,0.15650881826877594,PSMB9,False,57,Stim48hr
CCNA1,0.15649697184562683,PNP,False,25,Stim48hr
CSRP1,0.15649114549160004,RRM2B,False,16,Stim48hr
IER5,0.15646283328533173,NDUFAF3,False,20,Stim48hr
GNL1,0.15643450617790222,THRA,False,56,Stim48hr
MAP4K1,0.15642201900482178,RXRB,False,48,Stim48hr
C12orf57,0.15634754300117493,GPD2,False,20,Stim48hr
SMUG1,0.15631067752838135,CD274,False,24,Stim48hr
VPS41,0.1562575101852417,PSMB8,False,282,Stim48hr
CDPF1,0.15622329711914062,ITK,False,26,Stim48hr
SLC9A8,0.15621167421340942,RXRB,False,24,Stim48hr
ZC3H15,0.1561775803565979,IL2RB,False,69,Stim48hr
CASTOR1,0.15607495605945587,GSK3A,False,12,Stim48hr
TCF12,0.1559876650571823,IDH1,False,46,Stim48hr
TMEM30A,0.15596498548984528,NDUFB2,False,125,Stim48hr
CUX1,0.15595650672912598,PSMB9,False,27,Stim48hr
RBBP7,0.15586704015731812,CD2,False,32,Stim48hr
PARP10,0.15583327412605286,RXRB,False,15,Stim48hr
ACTR1A,0.1558321714401245,CSF2RB,False,19,Stim48hr
EXT2,0.15578536689281464,GPD2,False,55,Stim48hr
NIN,0.1557755023241043,IL2RB,False,26,Stim48hr
MYD88,0.15573453903198242,PDE6D,False,27,Stim48hr
ALDH18A1,0.15568861365318298,NDUFB2,False,72,Stim48hr
BLTP3B,0.15564073622226715,CD2,False,22,Stim48hr
ZFYVE28,0.15559197962284088,ITK,False,16,Stim48hr
CLPTM1L,0.15556424856185913,NDUFS8,False,11,Stim48hr
DVL2,0.1555587649345398,NDUFB6,False,27,Stim48hr
HK2,0.15553751587867737,PDE6D,False,247,Stim48hr
GAD1,0.15547890961170197,IL2RB,False,20,Stim48hr
TMCO6,0.15544845163822174,THRA,False,29,Stim48hr
ARL6IP5,0.15544797480106354,ITK,False,29,Stim48hr
GK5,0.15543588995933533,RXRB,False,38,Stim48hr
KIF2C,0.1554262340068817,CD2,False,14,Stim48hr
EIPR1,0.15539337694644928,CD3E,False,120,Stim48hr
INVS,0.15536747872829437,IL2RB,False,17,Stim48hr
NIF3L1,0.15535368025302887,CD2,False,22,Stim48hr
SEC11C,0.15528565645217896,PRKCA,False,17,Stim48hr
RUSF1,0.15524913370609283,CD2,False,16,Stim48hr
IL18RAP,0.15522927045822144,PRKCQ,False,19,Stim48hr
ZNF682,0.15522220730781555,AHR,False,20,Stim48hr
HMOX2,0.15518200397491455,ITK,False,28,Stim48hr
TMEM67,0.15515673160552979,CD274,False,7,Stim48hr
MX1,0.15515494346618652,IL2RB,False,50,Stim48hr
POC1A,0.15508197247982025,INSR,False,54,Stim48hr
NIBAN1,0.15504767000675201,THRA,False,22,Stim48hr
TRMT1L,0.15504387021064758,NDUFA4,False,22,Stim48hr
GABARAP,0.1550295054912567,INSR,False,47,Stim48hr
ITCH,0.15499091148376465,ATP1B3,False,18,Stim48hr
RNF13,0.15489405393600464,NDUFAF4,False,13,Stim48hr
OSM,0.1548612266778946,NDUFS8,False,9,Stim48hr
ZNF284,0.15484817326068878,CUL4A,False,22,Stim48hr
SESN3,0.154844731092453,PRKCA,False,11,Stim48hr
RAB2A,0.15482935309410095,NDUFS8,False,20,Stim48hr
PLEKHG3,0.15482115745544434,CD2,False,42,Stim48hr
LY96,0.15479978919029236,INSR,False,47,Stim48hr
SEC23B,0.15478233993053436,NDUFA4,False,65,Stim48hr
PIK3CB,0.15474258363246918,RRM2B,False,27,Stim48hr
MLLT11,0.15470249950885773,RXRB,False,21,Stim48hr
ZNF486,0.15468893945217133,CD52,False,22,Stim48hr
KDM1B,0.15468011796474457,IL2RB,False,60,Stim48hr
COPS7A,0.15463055670261383,NDUFS7,False,21,Stim48hr
ARHGAP11B,0.1546289324760437,CD3E,False,22,Stim48hr
TAP2,0.15461646020412445,PRKCA,False,25,Stim48hr
XPNPEP3,0.15458303689956665,INSR,False,22,Stim48hr
CC2D1B,0.15458115935325623,CD2,False,13,Stim48hr
PHKA1,0.15457779169082642,HDAC4,False,39,Stim48hr
RAP2B,0.15454961359500885,TNFRSF8,False,27,Stim48hr
BCL3,0.15444554388523102,CD2,False,169,Stim48hr
PER1,0.15440963208675385,INSR,False,24,Stim48hr
SETMAR,0.1543773114681244,INSR,False,23,Stim48hr
NSFL1C,0.1543247550725937,RRM2B,False,65,Stim48hr
PTPRA,0.15431417524814606,RXRB,False,71,Stim48hr
LNPEP,0.15430116653442383,CD2,False,22,Stim48hr
ZSCAN25,0.15427932143211365,PDE6D,False,39,Stim48hr
LRIG1,0.15421201288700104,CD3E,False,28,Stim48hr
BID,0.1542113572359085,CD2,False,13,Stim48hr
MEGF9,0.15421131253242493,RXRB,False,43,Stim48hr
ABCA7,0.15420323610305786,NDUFAF3,False,43,Stim48hr
DHRS11,0.15417906641960144,RRM2B,False,18,Stim48hr
MAPKBP1,0.15412023663520813,PDE6D,False,20,Stim48hr
BMAL2,0.15410710871219635,INSR,False,3,Stim48hr
CLYBL,0.15408368408679962,IL4R,False,58,Stim48hr
CEP15,0.1540818065404892,AHR,False,33,Stim48hr
NUDT22,0.15397295355796814,PSMB5,False,79,Stim48hr
RNF214,0.15395809710025787,ITK,False,63,Stim48hr
C11orf71,0.1539342999458313,RXRB,False,22,Stim48hr
SSR4,0.1539212316274643,TYK2,False,64,Stim48hr
ALMS1,0.15388275682926178,IL2RB,False,34,Stim48hr
GBP2,0.15386411547660828,NDUFAF3,False,20,Stim48hr
TMEM141,0.15383507311344147,DPP4,False,23,Stim48hr
NDST2,0.15381929278373718,GPD2,False,18,Stim48hr
MINDY2,0.1538112461566925,INSR,False,21,Stim48hr
XRN1,0.15378743410110474,RRM2B,False,165,Stim48hr
DENND4B,0.15374447405338287,CD79B,False,61,Stim48hr
PDHX,0.1536995768547058,NDUFS5,False,33,Stim48hr
ZC4H2,0.15361501276493073,INSR,False,16,Stim48hr
SLC2A1,0.1535838097333908,PDE6D,False,77,Stim48hr
ZNF283,0.15358252823352814,MAP2K2,False,12,Stim48hr
SGO1,0.15353330969810486,PRKCA,False,45,Stim48hr
AEN,0.15344396233558655,VKORC1,False,35,Stim48hr
C1orf159,0.15338321030139923,CD2,False,33,Stim48hr
PAFAH1B3,0.1533675342798233,RRM2B,False,22,Stim48hr
IPPK,0.1533442884683609,PRKCA,False,32,Stim48hr
TBC1D13,0.15331433713436127,CD79B,False,14,Stim48hr
UBE2D3,0.15328669548034668,NDUFB6,False,91,Stim48hr
FXR1,0.15326997637748718,MAP2K1,False,48,Stim48hr
TMBIM4,0.15320079028606415,PRKCQ,False,69,Stim48hr
WDR53,0.15312282741069794,PNP,False,26,Stim48hr
NIPAL3,0.1531039923429489,NDUFB6,False,24,Stim48hr
DNAJC21,0.15304110944271088,RXRB,False,41,Stim48hr
ILVBL,0.15303461253643036,IL2RB,False,47,Stim48hr
FAM120A,0.15296980738639832,THRA,False,66,Stim48hr
METTL25,0.15295204520225525,CCR5,False,51,Stim48hr
CHCHD2,0.15289926528930664,DPP4,False,61,Stim48hr
KPNA6,0.1528891623020172,RRM2B,False,78,Stim48hr
NELFE,0.15287995338439941,PRKCA,False,72,Stim48hr
PRKAB1,0.15286675095558167,GPD2,True,11,Stim48hr
NOP53,0.15282036364078522,AHR,False,74,Stim48hr
ZSWIM8,0.1527722030878067,NDUFAF3,False,20,Stim48hr
CIC,0.15273959934711456,CD2,False,15,Stim48hr
NMRAL1,0.15273256599903107,PDE6D,False,32,Stim48hr
ARAF,0.15272341668605804,IL2RB,True,43,Stim48hr
BEX5,0.15268324315547943,CCR5,False,17,Stim48hr
ACAT1,0.15263555943965912,CD2,False,20,Stim48hr
PPP4C,0.152634397149086,EML4,False,122,Stim48hr
PPTC7,0.15263302624225616,RXRB,False,39,Stim48hr
MAP9,0.1526162475347519,ITK,False,30,Stim48hr
MTAP,0.15261580049991608,ITGAL,False,15,Stim48hr
ACAT2,0.1526031196117401,NR3C1,False,45,Stim48hr
SEPTIN7,0.152599036693573,RRM2B,False,127,Stim48hr
KIZ,0.15259607136249542,IL2RB,False,34,Stim48hr
KDM3B,0.15257319808006287,NDUFS3,False,118,Stim48hr
AQP3,0.15257304906845093,DPP4,False,20,Stim48hr
MAPK6,0.15255658328533173,INSR,False,17,Stim48hr
ZNF681,0.15255063772201538,NDUFAF3,False,11,Stim48hr
CDIP1,0.1525314450263977,ITK,False,17,Stim48hr
CRTAP,0.15252123773097992,ITK,False,45,Stim48hr
TNFAIP1,0.15251275897026062,NDUFS3,False,42,Stim48hr
RAB12,0.15248094499111176,RXRB,False,15,Stim48hr
LDLRAP1,0.15241388976573944,PRKCA,False,34,Stim48hr
H1-5,0.1523996740579605,HDAC2,False,100,Stim48hr
ELK1,0.15237759053707123,LCK,False,32,Stim48hr
SELENOM,0.1523747742176056,THRA,False,13,Stim48hr
DNAJB9,0.1523621529340744,CUL4A,False,253,Stim48hr
SEC11A,0.15233950316905975,ITK,False,16,Stim48hr
TALDO1,0.15233224630355835,CD2,False,26,Stim48hr
H2AZ1,0.15229487419128418,RRM2B,False,345,Stim48hr
SERP1,0.15229350328445435,CD2,False,22,Stim48hr
ADAM9,0.15224897861480713,ITGAL,False,31,Stim48hr
CLINT1,0.15224815905094147,IDH2,False,26,Stim48hr
ZNF326,0.15217067301273346,RXRB,False,47,Stim48hr
THYN1,0.1521606296300888,PSEN1,False,9,Stim48hr
SELENOS,0.1521434783935547,ITK,False,21,Stim48hr
MOSPD3,0.15213966369628906,PRKCA,False,20,Stim48hr
PYM1,0.1520763486623764,RXRB,False,11,Stim48hr
DARS1,0.15205787122249603,CD3G,False,80,Stim48hr
IPO8,0.15205582976341248,NDUFAF3,False,33,Stim48hr
NSL1,0.15205267071723938,LCK,False,55,Stim48hr
DCP2,0.15196119248867035,IMPDH2,False,487,Stim48hr
TSN,0.1519135981798172,ITK,False,21,Stim48hr
KPNA3,0.15188753604888916,ATP1B3,False,28,Stim48hr
ANXA1,0.15182767808437347,CD3E,False,22,Stim48hr
STIM2,0.15178334712982178,ITK,False,22,Stim48hr
SYAP1,0.15172480046749115,PIK3CD,False,27,Stim48hr
NEK9,0.1517232209444046,LCK,False,25,Stim48hr
ABRAXAS2,0.15170030295848846,INSR,False,19,Stim48hr
UQCRH,0.15169678628444672,NDUFAF3,False,24,Stim48hr
RAB8B,0.15162672102451324,CD2,False,20,Stim48hr
EHD4,0.15160533785820007,PIK3CD,False,19,Stim48hr
LRPAP1,0.1515902578830719,IL4R,False,35,Stim48hr
FMNL1,0.15158787369728088,CD2,False,28,Stim48hr
CYLD,0.15156543254852295,PSMB9,False,65,Stim48hr
SLC17A5,0.15153618156909943,PSMB9,False,28,Stim48hr
CA5B,0.15149854123592377,GPD2,False,22,Stim48hr
MB21D2,0.1514822095632553,ITK,False,20,Stim48hr
MICAL1,0.1514698565006256,NDUFAF3,False,22,Stim48hr
JMJD4,0.1514372080564499,PRKCA,False,11,Stim48hr
ZBTB2,0.15143658220767975,INSR,False,45,Stim48hr
PIEZO1,0.15139499306678772,DPP4,False,17,Stim48hr
CST7,0.15137825906276703,ITK,False,8,Stim48hr
CHMP7,0.15132583677768707,PDE6D,False,41,Stim48hr
CCPG1,0.15127409994602203,EML4,False,8,Stim48hr
HROB,0.15125222504138947,NDUFAF3,False,17,Stim48hr
KRCC1,0.15122991800308228,CD3G,False,41,Stim48hr
FAM91A1,0.15111298859119415,ITK,False,9,Stim48hr
TMTC4,0.15110276639461517,NDUFA4,False,13,Stim48hr
RAD54L,0.1510591059923172,INSR,False,29,Stim48hr
UBE2M,0.1510513573884964,RXRB,False,17,Stim48hr
HEXA,0.1510459929704666,CD2,False,16,Stim48hr
CARM1,0.15103371441364288,AHR,False,319,Stim48hr
FBXO7,0.15100648999214172,IL4R,False,35,Stim48hr
WDR76,0.1509777158498764,INSR,False,32,Stim48hr
RNF169,0.15096889436244965,INSR,False,26,Stim48hr
IFT122,0.15094810724258423,VKORC1,False,17,Stim48hr
FOXO4,0.1509414166212082,RXRB,False,37,Stim48hr
TNFAIP8L1,0.15089349448680878,TNFRSF8,False,26,Stim48hr
RHBDD2,0.1508803814649582,RRM2B,False,15,Stim48hr
SLC1A5,0.15086020529270172,CD2,False,26,Stim48hr
ZFAND4,0.15081705152988434,VKORC1,False,19,Stim48hr
SCFD2,0.15078072249889374,ITK,False,18,Stim48hr
MELK,0.1507384032011032,CD2,False,17,Stim48hr
RMND1,0.1507374346256256,NDUFS3,False,21,Stim48hr
CLASP1,0.15072253346443176,RXRB,False,27,Stim48hr
SPRYD3,0.15069599449634552,NDUFB6,False,13,Stim48hr
IRF3,0.1506757289171219,PRKCD,False,17,Stim48hr
PDE7B,0.15064527094364166,CD2,True,12,Stim48hr
C2orf76,0.15062595903873444,RRM2B,False,49,Stim48hr
TAX1BP3,0.15057535469532013,INSR,False,27,Stim48hr
SCAI,0.1505652815103531,THRA,False,20,Stim48hr
FNIP1,0.15055246651172638,RRM2B,False,37,Stim48hr
DVL3,0.15048524737358093,PDE6D,False,39,Stim48hr
EGR2,0.15047626197338104,TNFRSF8,False,256,Stim48hr
SLC39A3,0.1504315733909607,ITK,False,21,Stim48hr
SAMD3,0.15040482580661774,RRM2B,False,17,Stim48hr
SLC35E1,0.15037313103675842,NDUFAF3,False,33,Stim48hr
CSNK2B,0.1503458023071289,AHR,False,51,Stim48hr
