gene,rank,polarization_score,abs_score,direction,signs_agree,z_Stim8hr,z_Stim48hr,z_Rest,z_Rest_abs,coef_Stim8hr,coef_Stim48hr,known_regulator,regulator_type
FKBP2,1075,-18.17962721835386,18.17962721835386,toward_signature_neg,True,-21.042430685902474,-4.667444685180622,5.168704777901209,5.168704777901209,-0.0103583232462287,-0.0030557272478356,False,
SRR,1076,-18.178276300599652,18.178276300599652,toward_signature_neg,True,-4.682086059765523,-21.02587882510792,-28.550019647058555,28.550019647058555,-0.0070664218598125,-0.0160731234083268,False,
ACVR2A,1077,-18.177859790799438,18.177859790799438,toward_signature_neg,True,-12.927133305589422,-12.780242545475698,-7.879284966107215,7.879284966107215,-0.0107185878202026,-0.0107948755808774,False,
LRRC25,1078,-18.166095465168812,18.166095465168812,toward_signature_neg,True,-16.98676012534674,-8.703978456859376,-15.06327562790835,15.06327562790835,-0.0188632699764938,-0.0108879892786989,False,
TCTEX1D2,1079,-18.165535675787154,18.165535675787154,toward_signature_neg,True,-6.734755468229264,-18.955191452241237,-15.937180548658334,15.937180548658334,-0.0039520025188473,-0.0120914250992213,False,
INPP5D,1080,-18.163016714154367,18.163016714154367,toward_signature_neg,True,-13.092148816615612,-12.594235754150706,1.3403756726164258,1.3403756726164258,-0.0103210221351462,-0.0073326420023183,False,
PRB4,1081,-18.162241700558262,18.162241700558262,toward_signature_neg,True,-7.9568901764610445,-17.728398359566636,6.833579575794209,6.833579575794209,-0.0047688752082497,-0.0088527837219918,False,
MAP3K10,1082,18.154392044354946,18.154392044354946,toward_signature_pos,False,28.497363172513978,-2.8231757267489925,20.023058273162203,20.023058273162203,0.0129247028282709,-0.0017207481168701,False,
ERGIC3,1083,-18.13991673705082,18.13991673705082,toward_signature_neg,True,-10.638398030491286,-15.015318239364692,-4.138331548560422,4.138331548560422,-0.0125398777272241,-0.0129761932499392,False,
LRP2BP,1084,18.135418152761098,18.135418152761098,toward_signature_pos,True,17.08459967580323,8.562754635138743,5.581537020684909,5.581537020684909,0.0084167810149482,0.0085551303378944,False,
GINM1,1085,18.133877035357564,18.133877035357564,toward_signature_pos,True,22.77132161952132,2.8738532222873614,53.317946207785006,53.317946207785006,0.0130546533244983,0.0019413426881735,False,
COQ6,1086,-18.127423466664133,18.127423466664133,toward_signature_neg,True,-4.8514767212387495,-20.784571396197975,-8.371962857364666,8.371962857364666,-0.0043855870037958,-0.0132461044405141,False,
USP40,1087,18.12636896138919,18.12636896138919,toward_signature_pos,True,6.0768024248832235,19.557754396892083,20.687375596314006,20.687375596314006,0.0042499233887317,0.012776375863051,False,
ALG2,1088,18.124964024272668,18.124964024272668,toward_signature_pos,True,20.631600933113308,5.000969007537531,22.096303683528706,22.096303683528706,0.021056140296637,0.0039341466188229,False,
COMMD9,1089,-18.122799361704267,18.122799361704267,toward_signature_neg,True,-9.388518152120557,-16.240990493368088,-22.518164513430275,22.518164513430275,-0.0086613053477171,-0.0097262979576597,False,
ZNF479,1090,18.122266658173928,18.122266658173928,toward_signature_pos,True,15.778093878386905,9.85066141054441,35.8986277479256,35.8986277479256,0.0148797819979528,0.0081223617232537,False,
AP1S2,1091,18.111800274033254,18.111800274033254,toward_signature_pos,True,6.555174796260153,19.058778790270413,12.304655342657068,12.304655342657068,0.0046690721804476,0.0112789125251314,False,
TIA1,1092,18.094130195453904,18.094130195453904,toward_signature_pos,True,11.490466577714237,14.098497744041218,43.015443811953965,43.015443811953965,0.0095232005091155,0.0102859539864746,False,
BLZF1,1093,18.087699958384054,18.087699958384054,toward_signature_pos,True,7.298658871656428,18.281211721625567,9.14555372132793,9.14555372132793,0.0079269111178433,0.0068132183248027,False,
LUC7L3,1094,18.056042346795824,18.056042346795824,toward_signature_pos,True,14.699106305233322,10.83599366438826,5.470523454071474,5.470523454071474,0.011398416328083,0.0070876697907629,False,
MEMO1,1095,-18.05029769604065,18.05029769604065,toward_signature_neg,True,-5.8336549111187175,-19.693320895493805,-0.12903831057851053,0.12903831057851053,-0.0055489671438552,-0.0156935621310043,False,
MRGBP,1096,18.03968098397499,18.03968098397499,toward_signature_pos,False,-2.960797759133763,28.472759267555215,19.011903452982477,19.011903452982477,-0.0023043913619189,0.0197022973490766,False,
TIGD6,1097,-18.036439064949633,18.036439064949633,toward_signature_neg,True,-19.394947190180794,-6.1124295523868835,-0.14020163244085815,0.14020163244085815,-0.013596485192742,-0.0051237086810223,False,
YY1,1098,18.00168924237129,18.00168924237129,toward_signature_pos,True,10.842232421359874,14.616000650827452,23.79920467135658,23.79920467135658,0.0157415532580537,0.0096498186972131,False,
UVRAG,1099,18.00027220137002,18.00027220137002,toward_signature_pos,False,-3.1737704481006337,28.629999521685527,-28.63820412725961,28.63820412725961,-0.0043188157702115,0.0096593847090347,False,
VARS2,1100,-17.991495448984043,17.991495448984043,toward_signature_neg,True,-7.8590954042849885,-17.584721467042062,-25.0559997336395,25.0559997336395,-0.0040702844352758,-0.0100870969132534,False,
MYL12A,1101,-17.98791812506212,17.98791812506212,toward_signature_neg,True,-14.627753877182279,-10.811003894137386,-15.837149996802848,15.837149996802848,-0.0099247147499159,-0.0066092488219015,False,
CAND1,1102,17.96544464008505,17.96544464008505,toward_signature_pos,True,14.363265245770794,11.043710218300516,9.16665125167957,9.16665125167957,0.0174946333154784,0.0145573586189288,False,
METTL8,1103,-17.96481588645954,17.96481588645954,toward_signature_neg,False,2.8308758615503185,-28.23696213371704,1.5475919837297938,1.5475919837297938,0.002723821211138,-0.0211493274350061,False,
MED13L,1104,17.95650523557766,17.95650523557766,toward_signature_pos,True,11.3370979225356,14.057235314441815,28.198252797188545,28.198252797188545,0.0074901578937554,0.0086161029578773,False,
BCL3,1105,17.9531027644006,17.9531027644006,toward_signature_pos,True,4.2171878342764755,21.172333581816762,13.320562632223716,13.320562632223716,0.002925158715339,0.01885906711865,False,
PTDSS1,1106,17.94461936516779,17.94461936516779,toward_signature_pos,True,0.9061850524719142,24.47133902537125,-11.114427369212079,11.114427369212079,0.0007926243005463,0.0142486539484947,False,
WTAP,1107,17.93905118101688,17.93905118101688,toward_signature_pos,True,6.108161005177041,19.261488471122117,14.289237195169513,14.289237195169513,0.0061658223064781,0.0097361662655141,False,
C8orf59,1108,-17.90072973988046,17.90072973988046,toward_signature_neg,True,-4.120590734735542,-21.194864039778814,-1.5182286357792947,1.5182286357792947,-0.0029959712302745,-0.0128899981336004,False,
SH3PXD2A,1109,-17.88852783907294,17.88852783907294,toward_signature_neg,True,-6.398987745683716,-18.89921093522191,13.814112670505548,13.814112670505548,-0.0047161271439693,-0.0093002903432524,False,
FAM136A,1110,17.8444378806486,17.8444378806486,toward_signature_pos,True,3.9135032687353,21.322342795002157,22.9333256760077,22.9333256760077,0.0031052067087192,0.0104169523298096,False,
MFHAS1,1111,17.84179640521056,17.84179640521056,toward_signature_pos,True,2.8860252928790597,22.346085160469247,24.429010269859347,24.429010269859347,0.0018343096121571,0.0146656155241285,False,
RAB5B,1112,-17.837223925025633,17.837223925025633,toward_signature_neg,True,-11.047680057371883,-14.17796393248522,-28.951095602356105,28.951095602356105,-0.0082027042171908,-0.0141536894194955,False,
UBR7,1113,17.822887894355766,17.822887894355766,toward_signature_pos,True,4.025652279535583,21.1797175013176,4.740764001284638,4.740764001284638,0.0043389211318581,0.0086857916875619,False,
UFL1,1114,17.8181909150071,17.8181909150071,toward_signature_pos,True,17.567741977332958,7.630985271623151,-13.071556072136895,13.071556072136895,0.0195249113279809,0.0080871437695633,False,
MSL2,1115,17.81661235791837,17.81661235791837,toward_signature_pos,True,4.063786088405877,21.13270874370637,11.839075899952281,11.839075899952281,0.0038523264271324,0.013455040768845,False,
C1S,1116,17.81603067903028,17.81603067903028,toward_signature_pos,True,15.695539080571761,9.500133133368005,,,0.0171473687742436,0.007000690229801,False,
GTPBP3,1117,-17.804971134969453,17.804971134969453,toward_signature_neg,False,-28.43815556504003,3.258123908304751,1.0409257908795009,1.0409257908795009,-0.0160817259469918,0.0016456848042464,False,
ZC3H15,1118,17.80106321598549,17.80106321598549,toward_signature_pos,True,13.381400804126617,11.793104220580892,22.530299054558593,22.530299054558593,0.0099243767763602,0.0103626010517382,False,
MARCH3,1119,-17.797889507801592,17.797889507801592,toward_signature_neg,True,-9.401460611191235,-15.768556112359589,3.4414109657461873,3.4414109657461873,-0.006044932691804,-0.0088524671696604,False,
TXNDC12,1120,17.77902889442113,17.77902889442113,toward_signature_pos,True,16.293358447937297,8.849985340376202,27.730354881265093,27.730354881265093,0.0115694214894061,0.0048779528801812,False,
NDUFB7,1121,17.752582653607064,17.752582653607064,toward_signature_pos,True,17.49292009736637,7.61302305851409,0.9555094038011338,0.9555094038011338,0.0167051647985552,0.0034895144004369,False,
STYX,1122,-17.751114861352804,17.751114861352804,toward_signature_neg,True,-5.038687314354579,-20.06518006981316,-9.623979603419599,9.623979603419599,-0.0034755552015008,-0.0145913753258375,False,
ITPKC,1123,-17.749309729282032,17.749309729282032,toward_signature_neg,True,-23.09690355980826,-2.004410982103117,-32.89933671506545,32.89933671506545,-0.0142141519437842,-0.0014194424784604,False,
DPM1,1124,-17.742877683763087,17.742877683763087,toward_signature_neg,True,-11.112193174075209,-13.980025081829478,-35.05385889306732,35.05385889306732,-0.0104850805929064,-0.0152055761721186,False,
PRPF40A,1125,-17.7421650649927,17.7421650649927,toward_signature_neg,True,-2.4243134966423523,-22.66689696413245,,,-0.0015880106219289,-0.017725816116246,False,
ACTB,1126,17.71482123471927,17.71482123471927,toward_signature_pos,True,14.1303570905218,10.922183354633091,11.805055783827479,11.805055783827479,0.0119165070571681,0.0084634788044422,False,
FAF2,1127,17.70185679570652,17.70185679570652,toward_signature_pos,True,18.637775833101916,6.396430126572583,-15.59952309208662,15.59952309208662,0.0127775637520558,0.005281981782444,False,
ERMARD,1128,17.697564258211806,17.697564258211806,toward_signature_pos,False,-1.364904447854886,26.393039842787367,22.854309118656086,22.854309118656086,-0.0007633743923073,0.016465967190456,False,
ZBED6,1129,17.69548427588154,17.69548427588154,toward_signature_pos,True,12.605582856114316,12.419610999597209,8.928222404323309,8.928222404323309,0.0067447042301217,0.0052137975733393,False,
AASS,1130,-17.694090423821105,17.694090423821105,toward_signature_neg,True,-5.627959169943033,-19.39526348128068,6.165740369034495,6.165740369034495,-0.0037646933570403,-0.0078488693114574,False,
ZBTB24,1131,17.692584192289537,17.692584192289537,toward_signature_pos,True,11.888543239584612,13.132549278579084,11.651635282052743,11.651635282052743,0.0060916132689823,0.0079472436996979,False,
UBXN6,1132,17.689106397256722,17.689106397256722,toward_signature_pos,True,9.075269258497652,15.940904914763484,-8.243950872954283,8.243950872954283,0.0094178343781293,0.0090756364020439,False,
APPL2,1133,17.686929544575438,17.686929544575438,toward_signature_pos,True,21.534883806210306,3.4782118324656675,15.183033361723513,15.183033361723513,0.0140828475821263,0.0028776978549371,False,
SMIM15,1134,17.686167118535828,17.686167118535828,toward_signature_pos,True,17.524630704626894,7.487386700803557,29.993447619722545,29.993447619722545,0.014989407882788,0.0052865263288676,False,
ZNF644,1135,17.66776448754525,17.66776448754525,toward_signature_pos,True,16.7355571421586,8.250435012941626,12.784100819646502,12.784100819646502,0.023693122127937,0.007271142066047,False,
MRPL45,1136,17.656968605187767,17.656968605187767,toward_signature_pos,True,10.645300068338283,14.325424403514212,23.47654142012952,23.47654142012952,0.0066969076542683,0.0059672757017482,False,
CDK2,1137,-17.654474887908815,17.654474887908815,toward_signature_neg,True,-1.5788099984383857,-23.388387824617492,-20.227358061063434,20.227358061063434,-0.0014868750793321,-0.0213665829064748,False,
LTA,1138,17.636488909297295,17.636488909297295,toward_signature_pos,True,8.289793456950472,16.65196835122044,-4.239114009151231,4.239114009151231,0.0044833159097558,0.0141469149913759,False,
NDUFB10,1139,17.623211923868702,17.623211923868702,toward_signature_pos,True,21.8269530836758,3.0960322316345636,-5.834541069494977,5.834541069494977,0.0168883612450473,0.0030731093854177,False,
EXOC1,1140,17.617574076961354,17.617574076961354,toward_signature_pos,True,14.98606516146079,9.92894703429062,10.376868853309785,10.376868853309785,0.0079089464313899,0.0042397452230293,False,
GID8,1141,17.614039094293265,17.614039094293265,toward_signature_pos,False,-2.92884781784128,27.838860793160727,11.779991803975555,11.779991803975555,-0.0023615470751539,0.0215397107866618,False,
PSIP1,1142,-17.61264522704474,17.61264522704474,toward_signature_neg,True,-18.599645411633862,-6.308396337718575,12.662256507938997,12.662256507938997,-0.0162272776924258,-0.0047497610822458,False,
ARHGAP15,1143,-17.61165891778618,17.61165891778618,toward_signature_neg,True,-11.026250916755604,-13.880395980666677,-9.797782223520114,9.797782223520114,-0.0081287947782188,-0.0093389909424691,False,
RNF215,1144,17.60291623423073,17.60291623423073,toward_signature_pos,True,11.093224902166664,13.801057973599967,-19.97786784747151,19.97786784747151,0.0063452809901238,0.0069455903804666,False,
TMEM184B,1145,-17.566071985276555,17.566071985276555,toward_signature_neg,True,-2.5868091090372363,-22.255368130162946,-21.756802698113773,21.756802698113773,-0.0022714582853323,-0.0092032389109908,False,
DNAJC8,1146,17.547598265841206,17.547598265841206,toward_signature_pos,True,6.400644605253924,18.415406849373316,22.909070255563627,22.909070255563627,0.0068336221094665,0.0120242329369564,False,
MLST8,1147,17.53484307456857,17.53484307456857,toward_signature_pos,False,-2.4483453779931903,27.246358268132006,12.799589236713134,12.799589236713134,-0.0025921218979329,0.0136036777187553,False,
NUSAP1,1148,-17.530835193942593,17.530835193942593,toward_signature_neg,True,-8.840333926168416,-15.95201096483277,18.586889259314873,18.586889259314873,-0.0054583651853913,-0.0088585019830737,False,
WDR89,1149,-17.52954557654701,17.52954557654701,toward_signature_neg,True,-10.1640680102646,-14.626453086325482,-19.563640662394533,19.563640662394533,-0.0079994229764137,-0.0111474403498844,False,
ZCCHC18,1150,17.52344352610372,17.52344352610372,toward_signature_pos,True,8.058108606160916,16.723782887933975,-5.556049444060644,5.556049444060644,0.0064169473631686,0.0077829163778883,False,
C16orf87,1151,-17.518825135611202,17.518825135611202,toward_signature_neg,True,-6.354660742238513,-18.420699361385527,-4.0408232244902935,4.0408232244902935,-0.0065346463144926,-0.0193806595218327,False,
HSP90AB1,1152,17.518427580856393,17.518427580856393,toward_signature_pos,True,2.11005252690427,22.664745349393733,19.796404824107878,19.796404824107878,0.0016999076178131,0.0141479868109864,False,
METTL3,1153,17.517108322068296,17.517108322068296,toward_signature_pos,True,8.656968355828145,16.11596380679945,19.2942462620745,19.2942462620745,0.0088444281516033,0.0079133330018492,False,
SMYD2,1154,17.514147835820047,17.514147835820047,toward_signature_pos,True,14.991051839665689,9.777693563158417,-3.4652859769345983,3.4652859769345983,0.0144072662899254,0.0074033692976781,False,
POC1B,1155,17.509423279261696,17.509423279261696,toward_signature_pos,True,5.989056731171432,18.773007139691654,-0.036119179920035105,0.036119179920035105,0.0047567493998792,0.0088124181168944,False,
NMRAL1,1156,17.501795349158456,17.501795349158456,toward_signature_pos,True,4.596537927272217,20.154738421386032,-1.8399012514994737,1.8399012514994737,0.0029194081072219,0.0117311889033395,False,
GPR107,1157,17.501389293020978,17.501389293020978,toward_signature_pos,True,14.846271848602637,9.904430249958903,3.170016766377081,3.170016766377081,0.0097443397116161,0.0072716116147032,False,
ZNF92,1158,17.488168136314073,17.488168136314073,toward_signature_pos,True,14.378296453423449,10.353708106012926,29.444291405864167,29.444291405864167,0.0085683514614428,0.0057272708513317,False,
NFIC,1159,-17.475307365175873,17.475307365175873,toward_signature_neg,False,3.7393571164848827,-28.45317379895504,-11.48499351641041,11.48499351641041,0.0023470236142285,-0.0169749108911695,False,
TRIT1,1160,17.470746956044156,17.470746956044156,toward_signature_pos,True,19.14033198394177,5.567035306084344,32.62225979647837,32.62225979647837,0.014104592561827,0.0064512740281504,False,
NDUFV1,1161,17.45974224589978,17.45974224589978,toward_signature_pos,True,0.20193890864843542,24.489865371041514,-1.3644481017040764,1.3644481017040764,0.0001378364406365,0.0099563053339898,False,
FLAD1,1162,17.41493402935511,17.41493402935511,toward_signature_pos,False,-0.6876477087479734,25.316083600894704,7.7156969207672175,7.7156969207672175,-0.000302602142402,0.0156948898323111,False,
MRPS35,1163,-17.412576236007016,17.412576236007016,toward_signature_neg,True,-1.49809969962893,-23.12700176918765,-1.1728320728516548,1.1728320728516548,-0.0006921965841379,-0.0080947029216064,False,
SLC9A5,1164,-17.40868192837331,17.40868192837331,toward_signature_neg,True,-7.2889940560489945,-17.330600030095944,14.600326579870279,14.600326579870279,-0.0051967049389607,-0.0214547102203901,False,
LYRM1,1165,-17.408244054433496,17.408244054433496,toward_signature_neg,True,-19.309322904834126,-5.3096519340465225,-0.5499540241766363,0.5499540241766363,-0.0125999092634258,-0.0024717550215771,False,
NKX6-3,1166,17.404524576647685,17.404524576647685,toward_signature_pos,True,12.991751921320937,11.621962781630073,17.20104224394772,17.20104224394772,0.0079798719137156,0.0107322520674472,False,
PSD,1167,-17.397305511640305,17.397305511640305,toward_signature_neg,True,-6.299207360292835,-18.304298043017084,-10.996024944871186,10.996024944871186,-0.0067540339491457,-0.012632879133114,False,
EI24,1168,17.39334448456761,17.39334448456761,toward_signature_pos,True,7.2872275660500625,17.31067609905272,-13.766501548567199,13.766501548567199,0.0077170885055177,0.0137177574969903,False,
MRPS36,1169,17.38938534502046,17.38938534502046,toward_signature_pos,True,2.5381290703435813,22.054175525916296,24.26561877088693,24.26561877088693,0.0033801613929716,0.0202599319959195,False,
TMUB2,1170,-17.386831377198693,17.386831377198693,toward_signature_neg,True,-11.948653997653613,-12.640038742674855,-5.725071863335016,5.725071863335016,-0.0085197801013345,-0.006974890459402,False,
SLC33A1,1171,-17.38199399627628,17.38199399627628,toward_signature_neg,True,-12.469885551524333,-12.111966099097296,-15.84813238672749,15.84813238672749,-0.010044687413688,-0.0066645680283233,False,
THRA,1172,-17.369554692656727,17.369554692656727,toward_signature_neg,True,-6.39331506112415,-18.170944757612233,8.38458803010464,8.38458803010464,-0.0052247999675678,-0.0103865167870152,False,
KNOP1,1173,-17.352377989974993,17.352377989974993,toward_signature_neg,True,-8.079641598006456,-16.460326694840568,-21.691032925239472,21.691032925239472,-0.0042671848367693,-0.0087398605911212,False,
MMD,1174,17.34422838590292,17.34422838590292,toward_signature_pos,False,30.84990088581675,-6.321457873576428,27.42862995402655,27.42862995402655,0.0149176223492555,-0.0039736431600513,False,
CDIPT,1175,-17.3171280518216,17.3171280518216,toward_signature_neg,True,-8.124493934605143,-16.36562341763254,24.736074199103573,24.736074199103573,-0.0054298281599566,-0.0151243532109293,False,
WASHC4,1176,-17.295630192830433,17.295630192830433,toward_signature_neg,True,-8.270031176149372,-16.189683612341014,1.8950919294871618,1.8950919294871618,-0.0070649099088809,-0.0107257277612316,False,
MPND,1177,-17.2947607000079,17.2947607000079,toward_signature_neg,True,-8.575067158172567,-15.883417981775809,-19.30400675328408,19.30400675328408,-0.0036908546526597,-0.0060812178965004,False,
SDR39U1,1178,-17.2926644249751,17.2926644249751,toward_signature_neg,False,-24.74354972204207,0.2880291626755422,-5.729392799004605,5.729392799004605,-0.0165431564690174,0.0002532209594725,False,
IMMT,1179,17.286236801696234,17.286236801696234,toward_signature_pos,True,11.709224089302403,12.737206438049327,-5.376448028515719,5.376448028515719,0.0067633040660743,0.0077916443338171,False,
DAP,1180,-17.285944658151692,17.285944658151692,toward_signature_neg,True,-8.05556490130783,-16.390452472681048,-10.73493479002936,10.73493479002936,-0.0054364159553158,-0.0112908309404674,False,
RBM10,1181,-17.280372137263136,17.280372137263136,toward_signature_neg,True,-15.505254392878694,-8.93288224649298,-32.78099062126541,32.78099062126541,-0.0144664055100989,-0.0058924795363855,False,
COX6C,1182,-17.275683492856206,17.275683492856206,toward_signature_neg,True,-3.7597768574188026,-20.67172903744345,-33.65315402516557,33.65315402516557,-0.0018889431235623,-0.0126727871311022,False,
BCL9L,1183,-17.273908668323852,17.273908668323852,toward_signature_neg,True,-7.648813445653284,-16.780182468284476,-32.09616058714393,32.09616058714393,-0.0055816802620356,-0.0121750139104428,False,
AP3S1,1184,17.269138844657185,17.269138844657185,toward_signature_pos,True,8.30309452893854,16.119155835679695,-5.1429214602644,5.1429214602644,0.0064448852747863,0.0092621147727999,False,
COASY,1185,-17.26414400297225,17.26414400297225,toward_signature_neg,True,-11.115886514338085,-13.29930007742741,7.858174209406513,7.858174209406513,-0.011858374062372,-0.0076400066073234,False,
ABCC1,1186,17.261014932519192,17.261014932519192,toward_signature_pos,True,8.851971239645797,15.55879017824736,11.236611005881404,11.236611005881404,0.0062309954776995,0.0106874711604792,False,
ADGRG1,1187,17.2588274516759,17.2588274516759,toward_signature_pos,True,18.662711666716433,5.744956186100709,10.60178156349783,10.60178156349783,0.0109549452410629,0.0039566372399872,False,
THNSL1,1188,-17.25618106668014,17.25618106668014,toward_signature_neg,True,-6.154470173076943,-18.249455126187936,-2.6337327202468357,2.6337327202468357,-0.0050279887597055,-0.0132365151200507,False,
ANKRD17,1189,-17.252398473305142,17.252398473305142,toward_signature_neg,True,-17.738324150438107,-6.660251753974909,-23.611741402653948,23.611741402653948,-0.0130538449621967,-0.0050682868025112,False,
CHMP4A,1190,17.23486895376617,17.23486895376617,toward_signature_pos,True,21.14657191214014,3.227213507998974,13.586482818209861,13.586482818209861,0.0114713342143227,0.0016243609980212,False,
PITPNB,1191,17.198923924702544,17.198923924702544,toward_signature_pos,True,1.7368656969042575,22.586085775633183,-7.019487273492159,7.019487273492159,0.0016508887841226,0.0115191791665547,False,
HMGXB3,1192,17.179518901058117,17.179518901058117,toward_signature_pos,True,11.288599961123293,13.006908663798024,3.840121768718884,3.840121768718884,0.0073768306462306,0.0084848782592171,False,
PSMD4,1193,17.172480744839646,17.172480744839646,toward_signature_pos,True,7.724831388626392,16.560723780316668,,,0.0078829839101482,0.0118803316863881,False,
SP1,1194,17.16815402688278,17.16815402688278,toward_signature_pos,True,16.362426316009035,7.917009949718863,22.723194017312878,22.723194017312878,0.0124462525913903,0.0081667683491607,False,
ISCA2,1195,17.155320346907345,17.155320346907345,toward_signature_pos,True,6.297079075221622,17.964207626229857,-26.80755601738322,26.80755601738322,0.0060274463971241,0.0084641468912716,False,
NDUFA3,1196,17.15183506235794,17.15183506235794,toward_signature_pos,True,13.786261467845696,10.47009629692728,8.200077520212613,8.200077520212613,0.0087550823919518,0.0081446413631113,False,
TIMM17B,1197,-17.146100810119965,17.146100810119965,toward_signature_neg,True,-13.875762191083346,-10.372486116404621,0.5878035335800916,0.5878035335800916,-0.0137612288262003,-0.0084723408660645,False,
PDIA6,1198,17.14286571863716,17.14286571863716,toward_signature_pos,False,26.627650256210888,-2.3839770589734166,11.459679543250148,11.459679543250148,0.0171804117614753,-0.0015475765327492,False,
TAF1B,1199,17.13257608553646,17.13257608553646,toward_signature_pos,True,6.793809361943624,17.43531209661099,27.477066316909667,27.477066316909667,0.0060106735152623,0.0085909564839243,False,
PSMB8,1200,17.12462202411993,17.12462202411993,toward_signature_pos,False,-1.125310460272861,25.34318317729627,7.454703011367449,7.454703011367449,-0.0009283414348546,0.0143625024562608,False,
NUDT16,1201,17.087405047076857,17.087405047076857,toward_signature_pos,True,1.1398924187828183,23.02534754455575,-5.627446451893133,5.627446451893133,0.0007585049158835,0.0150554191668598,False,
MRPS2,1202,-17.086971753712145,17.086971753712145,toward_signature_neg,True,-16.188882170738133,-7.975745023247573,-13.971362935915502,13.971362935915502,-0.0085579744102477,-0.0049467576002599,False,
SEC14L1,1203,-17.079641888323756,17.079641888323756,toward_signature_neg,True,-10.779623127733435,-13.374638071209638,-10.779813276061985,10.779813276061985,-0.0082101709783949,-0.0102991570198221,False,
LETM2,1204,-17.064791423134423,17.064791423134423,toward_signature_neg,True,-13.514737898049649,-10.618521571615124,5.8452997023175515,5.8452997023175515,-0.0102431060501832,-0.007500369646922,False,
TMEM217,1205,17.053416818150886,17.053416818150886,toward_signature_pos,True,6.517136364518212,17.600036984512204,24.323735487976226,24.323735487976226,0.0046718855133958,0.0100134751912296,False,
ORAI2,1206,17.04995203723536,17.04995203723536,toward_signature_pos,True,11.555383392273486,12.556890016595547,15.546465700423623,15.546465700423623,0.0084232346801329,0.0107013306575082,False,
NFU1,1207,17.042806845986195,17.042806845986195,toward_signature_pos,True,5.424905059896939,18.67726352260177,25.126141925896132,25.126141925896132,0.0042704862994477,0.0093634021143802,False,
DDR1,1208,-17.034272629484136,17.034272629484136,toward_signature_neg,True,-14.929190447207898,-9.16090893056937,-10.014566009949611,10.014566009949611,-0.0111284473783446,-0.0060578707545464,False,
IL12RB2,1209,-17.00392663935291,17.00392663935291,toward_signature_neg,True,-9.180669233516284,-14.866514433453762,-20.426813409062856,20.426813409062856,-0.0056141736719051,-0.0120963264811034,False,
MED13,1210,-16.99541318079134,16.99541318079134,toward_signature_neg,True,-14.602737825846189,-9.432405992563384,-5.081729807118416,5.081729807118416,-0.0109463406738602,-0.0057066900876813,False,
BABAM2,1211,-16.99514350892822,16.99514350892822,toward_signature_neg,True,-3.2383219035058795,-20.79644054129748,-8.379928450113308,8.379928450113308,-0.0031051191744226,-0.019646859879632,False,
LTBP3,1212,-16.991262691980374,16.991262691980374,toward_signature_neg,True,-12.009371868481894,-12.019902272360737,3.6716429723958672,3.6716429723958672,-0.0116902513733456,-0.0062284432505389,False,
STK10,1213,-16.980704424401967,16.980704424401967,toward_signature_neg,True,-2.2906380463238367,-21.723704449314244,-9.603200784364999,9.603200784364999,-0.0023491270558882,-0.0137201124357282,False,
ZNF562,1214,16.97502321784243,16.97502321784243,toward_signature_pos,True,23.884704239041056,0.12160381722988928,12.464599506549593,12.464599506549593,0.0103031447833514,7.526059370758907e-05,False,
RBP5,1215,-16.94642411911912,16.94642411911912,toward_signature_neg,True,-12.580521694732434,-11.385341128252353,-33.50527986251397,33.50527986251397,-0.0108736208597945,-0.0068157193406721,False,
ZRSR2,1216,16.94365368000466,16.94365368000466,toward_signature_pos,True,2.7410188909298565,21.22092593948554,5.35188402511396,5.35188402511396,0.0025812663946868,0.0159006991075837,False,
RCHY1,1217,-16.940785245696784,16.940785245696784,toward_signature_neg,True,-16.969421714964636,-6.988466536749784,12.911036976305974,12.911036976305974,-0.0140530685173066,-0.0063256456484789,False,
ZNF34,1218,16.940712120421143,16.940712120421143,toward_signature_pos,True,5.9786426730377675,17.979142163920084,27.122541727863617,27.122541727863617,0.004900036688924,0.0140875995130238,False,
PIP4K2B,1219,16.92737917770114,16.92737917770114,toward_signature_pos,True,7.021637832541785,16.9172913759951,-3.2077338529464994,3.2077338529464994,0.0076619997996146,0.0099359322392248,False,
TSPYL5,1220,-16.924880467698486,16.924880467698486,toward_signature_neg,True,-5.4754432405021145,-18.459952258460575,-4.1751352929254955,4.1751352929254955,-0.0044278329638447,-0.0115789146129744,False,
THAP5,1221,16.91579046170639,16.91579046170639,toward_signature_pos,False,23.987486844537578,-0.0649465553309608,24.501658958256126,24.501658958256126,0.0126128528559454,-5.581002171790826e-05,False,
RAD51B,1222,-16.91151722046295,16.91151722046295,toward_signature_neg,True,-8.82572584948618,-15.090771163998674,-3.4966226210456277,3.4966226210456277,-0.0062998672842635,-0.0088420909120246,False,
INSM1,1223,16.906990006169924,16.906990006169924,toward_signature_pos,True,19.796121889858185,4.1139726757737005,39.765766637570636,39.765766637570636,0.0185101462709352,0.0028949556577909,False,
COX5B,1224,-16.905111471790665,16.905111471790665,toward_signature_neg,True,-2.149737431648855,-21.7577004851865,-9.863561037048516,9.863561037048516,-0.001598257664902,-0.0156036402764871,False,
SCRIB,1225,-16.90374124166539,16.90374124166539,toward_signature_neg,True,-5.514388678139812,-18.391111440668805,-15.738426227871471,15.738426227871471,-0.0056968376868356,-0.0109318857998177,False,
