gene,kNN_max_score,nearest_approved_target,is_approved_target,n_downstream_z3,culture_condition
SELPLG,0.12271145731210709,TYK2,False,26,Stim8hr
VBP1,0.1226903647184372,ADRM1,False,89,Stim8hr
TMEM97,0.12268955260515213,PSEN1,False,30,Stim8hr
KLHL8,0.12266827374696732,PNP,False,18,Stim8hr
PPP1CC,0.12262462079524994,CD3E,False,18,Stim8hr
CPNE8,0.12258628010749817,NDUFA10,False,31,Stim8hr
CD109,0.12255652993917465,PRKCA,False,45,Stim8hr
AKAP1,0.12246913462877274,NDUFC1,False,20,Stim8hr
IFI44,0.12243294715881348,IL2RA,False,12,Stim8hr
FAH,0.12243172526359558,CD2,False,17,Stim8hr
ERCC8,0.12242177128791809,NDUFS7,False,24,Stim8hr
MINDY2,0.12241803109645844,NDUFV2,False,12,Stim8hr
MAGOHB,0.12240619957447052,PRKCB,False,35,Stim8hr
PDP2,0.12235773354768753,NDUFS2,False,26,Stim8hr
TMEM267,0.12235242128372192,NDUFV3,False,30,Stim8hr
B4GALT3,0.12234289199113846,AHR,False,13,Stim8hr
PLEKHF2,0.1223304495215416,IFNG,False,47,Stim8hr
SLC38A9,0.12226463854312897,ADA,False,27,Stim8hr
PSAP,0.12224726378917694,SRC,False,22,Stim8hr
SARM1,0.12222505360841751,TYK2,False,24,Stim8hr
RAD51D,0.12220218777656555,CD3G,False,66,Stim8hr
ZFYVE27,0.12219749391078949,PPARA,False,14,Stim8hr
ZNF302,0.12218506634235382,ITK,False,13,Stim8hr
PSME2,0.12215384840965271,IL4R,False,17,Stim8hr
LGALS3,0.12211556732654572,PRKAB2,False,9,Stim8hr
PHRF1,0.12210312485694885,PDE7B,False,28,Stim8hr
BCL2L13,0.12208367884159088,HDAC7,False,36,Stim8hr
BPNT1,0.12202528119087219,DPP4,False,25,Stim8hr
KLHL12,0.12199513614177704,AHR,False,29,Stim8hr
DDX55,0.12198230624198914,IL2RB,False,45,Stim8hr
SMAD2,0.12196020781993866,PDE7B,False,17,Stim8hr
CMPK2,0.1219542995095253,IDH1,False,11,Stim8hr
EIF5A2,0.12192976474761963,PRKCA,False,35,Stim8hr
NOMO1,0.12188311666250229,S1PR4,False,27,Stim8hr
ZNF684,0.12187756597995758,CD79B,False,26,Stim8hr
TRMT61B,0.1218736469745636,ADA,False,20,Stim8hr
ECE1,0.12184325605630875,POLE3,False,23,Stim8hr
FHIP1B,0.12182851880788803,ITGB2,False,22,Stim8hr
C1orf198,0.12181252986192703,GSK3B,False,27,Stim8hr
PSME3IP1,0.12180072069168091,PRKCA,False,15,Stim8hr
ZCCHC7,0.1217842623591423,TOP2B,False,8,Stim8hr
RNF170,0.1217687577009201,IMPDH2,False,17,Stim8hr
IL13,0.12175282090902328,AHR,True,10,Stim8hr
GRAMD2B,0.12174516171216965,PRKAB2,False,20,Stim8hr
LANCL1,0.1217370480298996,PRKCA,False,20,Stim8hr
ASB8,0.12173394113779068,CD3E,False,17,Stim8hr
SNHG32,0.12172321230173111,PDCD1,False,32,Stim8hr
TM7SF2,0.12170219421386719,NDUFB5,False,19,Stim8hr
RCN2,0.12169445306062698,PRKAB2,False,20,Stim8hr
OAS2,0.1216709092259407,PDE7B,False,29,Stim8hr
ITFG1,0.12165705114603043,CD3E,False,21,Stim8hr
PDIA4,0.12164434045553207,EZH2,False,19,Stim8hr
SPINDOC,0.12156284600496292,PDE7B,False,50,Stim8hr
IL3,0.12150236964225769,AHR,False,66,Stim8hr
CD81,0.12149670720100403,PRKAB2,False,16,Stim8hr
ZKSCAN4,0.12146957963705063,CD3D,False,15,Stim8hr
FLVCR1,0.12146485596895218,CD2,False,13,Stim8hr
ENTPD5,0.12144571542739868,BRD4,False,17,Stim8hr
NDUFA13,0.12143726646900177,ITK,True,31,Stim8hr
UNC13D,0.12142250686883926,IFNGR1,False,20,Stim8hr
SLC12A2,0.12141960859298706,PNP,False,11,Stim8hr
YWHAB,0.12141663581132889,GSK3B,False,17,Stim8hr
DYNC1LI2,0.12140796333551407,NDUFB5,False,21,Stim8hr
VEGFB,0.12137658894062042,VKORC1,False,14,Stim8hr
ARL5A,0.1213737428188324,GSK3B,False,17,Stim8hr
GOLGA1,0.12135103344917297,HDAC6,False,12,Stim8hr
RABEP2,0.12133559584617615,NDUFA10,False,19,Stim8hr
H3-3B,0.12133311480283737,GSK3A,False,42,Stim8hr
CARM1,0.12130904197692871,CCDC6,False,223,Stim8hr
ARHGAP5,0.12126708030700684,LCK,False,20,Stim8hr
TNF,0.12119676917791367,PPARA,True,37,Stim8hr
APAF1,0.12118782848119736,PRKAB2,False,14,Stim8hr
IRS1,0.12115104496479034,NDUFB9,False,53,Stim8hr
MTAP,0.12110430747270584,TOP2B,False,15,Stim8hr
ARRDC1,0.12110328674316406,NDUFS4,False,14,Stim8hr
ZNF331,0.12108690291643143,AHR,False,14,Stim8hr
PGLS,0.12108191847801208,LCK,False,90,Stim8hr
TARBP1,0.1210496798157692,PPP3CA,False,18,Stim8hr
RBM26,0.12097053974866867,SLAMF7,False,75,Stim8hr
LDAH,0.12096992135047913,CD274,False,18,Stim8hr
MYO1G,0.12089262157678604,PRKCA,False,20,Stim8hr
SNX12,0.12088031321763992,EZH2,False,34,Stim8hr
ZNF678,0.12083528935909271,PRKAB2,False,20,Stim8hr
GAMT,0.12075185030698776,HDAC8,False,12,Stim8hr
PTRH1,0.12074802815914154,CD2,False,27,Stim8hr
KDM1B,0.1207435131072998,CCDC6,False,48,Stim8hr
SPOP,0.12072139978408813,CACNB1,False,157,Stim8hr
DNM1L,0.12068887054920197,IFNG,False,20,Stim8hr
UBE2B,0.12068326026201248,HDAC8,False,112,Stim8hr
BMPR1A,0.12068230658769608,CD3E,False,13,Stim8hr
IQCC,0.12065054476261139,PRKCA,False,10,Stim8hr
PANK2,0.12060421705245972,DPP4,False,10,Stim8hr
NPTX1,0.12058217078447342,TRAF3IP2,False,13,Stim8hr
FBXW4,0.12057958543300629,HAVCR2,False,24,Stim8hr
ZNF292,0.12053465843200684,TNFRSF8,False,99,Stim8hr
SEMA7A,0.12048275768756866,PDE7B,False,18,Stim8hr
WRNIP1,0.12045362591743469,AHR,False,26,Stim8hr
MFSD1,0.12043225765228271,IL2RB,False,9,Stim8hr
GDPGP1,0.12040645629167557,ITGB2,False,12,Stim8hr
TGOLN2,0.12038455903530121,IL4R,False,21,Stim8hr
UCP2,0.12038265913724899,ITGB2,False,33,Stim8hr
SPIN1,0.12035273760557175,ITGB2,False,6,Stim8hr
NFE2L2,0.12034981697797775,LCK,False,55,Stim8hr
AP5Z1,0.12034424394369125,IL2RB,False,22,Stim8hr
ZFR,0.1203206405043602,IMPDH2,False,118,Stim8hr
IFT122,0.12029074132442474,CRBN,False,12,Stim8hr
RAD23B,0.12024535983800888,PRKCA,False,27,Stim8hr
ZBTB49,0.12023851275444031,CCR5,False,31,Stim8hr
TRMT2B,0.12020013481378555,CD79B,False,33,Stim8hr
OSER1,0.12018174678087234,AHR,False,17,Stim8hr
UBE2Q2,0.12014061212539673,RARA,False,22,Stim8hr
LMAN2,0.12012595683336258,GPD2,False,22,Stim8hr
TCFL5,0.12011776119470596,NDUFA10,False,10,Stim8hr
RAB33B,0.12006857246160507,NDUFV2,False,9,Stim8hr
G6PD,0.12006565183401108,NDUFS2,False,29,Stim8hr
ASCC1,0.12006270885467529,PNP,False,34,Stim8hr
TASP1,0.12005196511745453,PIK3CA,False,99,Stim8hr
CDPF1,0.12003111839294434,PARP2,False,46,Stim8hr
FHIP2A,0.119938924908638,CD2,False,81,Stim8hr
GLCCI1,0.11992769688367844,ITK,False,47,Stim8hr
ADPRS,0.1199207454919815,CD79B,False,71,Stim8hr
RBM34,0.11991934478282928,NDUFB6,False,45,Stim8hr
NUFIP2,0.11990812420845032,IL2RB,False,62,Stim8hr
PVR,0.11990643292665482,HDAC3,False,13,Stim8hr
SETD1B,0.11990641802549362,IL2RB,False,232,Stim8hr
MLLT3,0.11990536004304886,CUL4A,False,136,Stim8hr
TRAPPC2L,0.11984825879335403,HDAC8,False,69,Stim8hr
CSNK2A2,0.11984255909919739,ITGB2,False,77,Stim8hr
AKAP13,0.11984121054410934,ITGB2,False,17,Stim8hr
CCDC91,0.11982733011245728,CD3G,False,23,Stim8hr
SHFL,0.1197807639837265,TNFRSF8,False,28,Stim8hr
ZNF235,0.11974946409463882,IFNG,False,17,Stim8hr
IREB2,0.11973503977060318,GSK3A,False,38,Stim8hr
STK36,0.11971419304609299,RAMP1,False,30,Stim8hr
VPS50,0.11971336603164673,CCDC6,False,48,Stim8hr
DHFR2,0.11965863406658173,IMPDH2,False,12,Stim8hr
AVEN,0.11953385174274445,NDUFA9,False,181,Stim8hr
UBXN6,0.11951258778572083,CCR4,False,73,Stim8hr
NSMAF,0.11950786411762238,PDE7B,False,13,Stim8hr
ETV3,0.1195034384727478,GSK3B,False,50,Stim8hr
SMIM12,0.11947652697563171,IMPDH2,False,16,Stim8hr
ZNF224,0.1194429025053978,BRD4,False,13,Stim8hr
SENP7,0.11943729966878891,NDUFS5,False,49,Stim8hr
RFTN1,0.11943608522415161,GPD2,False,24,Stim8hr
ZNF333,0.1194208487868309,VKORC1,False,17,Stim8hr
SYNJ2BP,0.11941254884004593,NDUFV3,False,3,Stim8hr
EMG1,0.11936521530151367,NDUFV3,False,91,Stim8hr
FXYD5,0.11934559047222137,DPP4,False,17,Stim8hr
OXSR1,0.11933829635381699,DPP4,False,24,Stim8hr
ZNF343,0.11931991577148438,PRKAB2,False,31,Stim8hr
AGMAT,0.11931202560663223,CD2,False,18,Stim8hr
EIF1AD,0.11930979043245316,BCR,False,53,Stim8hr
PAIP2,0.11929851025342941,NDUFAF3,False,31,Stim8hr
GK5,0.1192660927772522,ITK,False,32,Stim8hr
ZNF706,0.11926491558551788,PRKCB,False,27,Stim8hr
SYF2,0.11926228553056717,NDUFA11,False,50,Stim8hr
LPXN,0.11923323571681976,AHR,False,12,Stim8hr
MGST3,0.1192208081483841,AHR,False,22,Stim8hr
STX6,0.11919679492712021,DPP4,False,8,Stim8hr
HS6ST1,0.1191897764801979,NDUFS8,False,23,Stim8hr
FAM53C,0.11918025463819504,PRKCA,False,12,Stim8hr
DFFB,0.11917729675769806,IFNGR2,False,28,Stim8hr
CERS6,0.11914873868227005,NDUFS7,False,27,Stim8hr
PPP1R18,0.11911696940660477,PDE3B,False,99,Stim8hr
TEPSIN,0.11910613626241684,HDAC3,False,36,Stim8hr
BBLN,0.11907713860273361,IMPDH2,False,19,Stim8hr
IFI16,0.11898574978113174,AHR,False,36,Stim8hr
RTCA,0.11898289620876312,ITK,False,12,Stim8hr
CLK4,0.11896178871393204,AHR,False,26,Stim8hr
BTN3A2,0.11891354620456696,IGF1R,False,9,Stim8hr
DBNL,0.11890461295843124,GSK3B,False,39,Stim8hr
RBM12B,0.1188889816403389,LCK,False,33,Stim8hr
SKP2,0.11887751519680023,IL4R,False,39,Stim8hr
ALG12,0.11886829882860184,EZH2,False,112,Stim8hr
PRKACB,0.11877953261137009,NDUFS7,False,26,Stim8hr
GNS,0.11877322196960449,IL4R,False,97,Stim8hr
DDHD1,0.11874970048666,ITGB2,False,19,Stim8hr
L3MBTL3,0.11873916536569595,MAP2K1,False,87,Stim8hr
PIK3CB,0.11873907595872879,NDUFB11,False,23,Stim8hr
CEP55,0.11872901022434235,CRBN,False,55,Stim8hr
CHKB,0.11872810125350952,PNP,False,89,Stim8hr
EEFSEC,0.11870646476745605,EZH2,False,50,Stim8hr
SAT1,0.11867209523916245,CD274,False,19,Stim8hr
PRELID1,0.11856960505247116,PRKCA,False,56,Stim8hr
LCMT1,0.11853985488414764,GSK3B,False,43,Stim8hr
ANKRD52,0.11848808825016022,PRKCA,False,65,Stim8hr
TAF4B,0.11848700046539307,CD3D,False,37,Stim8hr
UGP2,0.11848606914281845,HDAC4,False,30,Stim8hr
LCOR,0.11845837533473969,NDUFS5,False,67,Stim8hr
KIAA0753,0.11843762546777725,PRKCA,False,12,Stim8hr
ATP5PD,0.11843350529670715,LCK,False,102,Stim8hr
MDM2,0.11841882765293121,CCR4,False,72,Stim8hr
CLU,0.1184077113866806,NDUFV1,False,37,Stim8hr
DLG1,0.11837320029735565,AHR,False,14,Stim8hr
MAPK7,0.11836438626050949,RARG,False,15,Stim8hr
SLC35F2,0.11832772940397263,NDUFV1,False,30,Stim8hr
RELT,0.11829674988985062,HRH2,False,78,Stim8hr
SIRT2,0.11827535182237625,PRKCB,False,34,Stim8hr
SP1,0.11821700632572174,ODC1,False,233,Stim8hr
OARD1,0.11821646988391876,ITK,False,25,Stim8hr
GPR132,0.11819884181022644,TGFB1,False,15,Stim8hr
JRKL,0.11818910390138626,HRH2,False,35,Stim8hr
TMEM19,0.11818123608827591,PRKAB2,False,30,Stim8hr
MRTFA,0.11810572445392609,ITGB2,False,22,Stim8hr
KNTC1,0.11810348927974701,IFNAR1,False,36,Stim8hr
ENY2,0.11808949708938599,CACNB1,False,146,Stim8hr
PEDS1,0.11808458715677261,PPARA,False,16,Stim8hr
SNX27,0.1180654838681221,ITK,False,22,Stim8hr
METRNL,0.1180572509765625,PRKCA,False,29,Stim8hr
TNFRSF18,0.11804916709661484,IL2RB,False,22,Stim8hr
CBR3,0.11803892254829407,LCK,False,18,Stim8hr
GHDC,0.11798873543739319,PRKAB2,False,28,Stim8hr
CYTIP,0.11796558648347855,NDUFA10,False,18,Stim8hr
APLP2,0.11791229993104935,APH1A,False,20,Stim8hr
EMC7,0.11788636445999146,PNP,False,41,Stim8hr
ZMYM4,0.11786795407533646,CD3G,False,41,Stim8hr
CLPP,0.11784762889146805,TYK2,False,25,Stim8hr
NUDT22,0.11776290088891983,CD2,False,58,Stim8hr
SEC63,0.11773215234279633,GPD2,False,279,Stim8hr
TOLLIP,0.11770892888307571,CCR4,False,24,Stim8hr
SRR,0.11770137399435043,CUL4A,False,576,Stim8hr
CCDC150,0.11768355965614319,CD2,False,8,Stim8hr
TLR6,0.11766768991947174,PRKCA,False,11,Stim8hr
ARPC5L,0.11764619499444962,NDUFS2,False,33,Stim8hr
FEM1C,0.11762891709804535,LCK,False,20,Stim8hr
UQCC3,0.11762021481990814,CD2,False,24,Stim8hr
CIMAP1B,0.11757516860961914,DPP4,False,22,Stim8hr
ICAM2,0.11755914986133575,ITGB2,False,47,Stim8hr
ARMC6,0.11739756911993027,HDAC8,False,32,Stim8hr
DGKE,0.11739655584096909,NDUFB8,False,23,Stim8hr
ITPR3,0.11735761910676956,DPP4,False,23,Stim8hr
TOMM40L,0.11732255667448044,PDE7B,False,29,Stim8hr
NRARP,0.1172918975353241,NDUFA6,False,16,Stim8hr
SRPK2,0.11722562462091446,RRM2B,False,16,Stim8hr
PPP1R21,0.11716913431882858,BCL2L1,False,57,Stim8hr
ACOT4,0.11715174466371536,PSMB5,False,13,Stim8hr
ETFB,0.11714385449886322,RRM2B,False,52,Stim8hr
BRMS1L,0.11713685095310211,IL2RB,False,20,Stim8hr
PKNOX1,0.11710233986377716,IFNGR1,False,263,Stim8hr
TRIM44,0.11710156500339508,PRKCA,False,20,Stim8hr
PIGQ,0.11709810048341751,CD2,False,9,Stim8hr
H1-10,0.11706339567899704,PRKAB2,False,7,Stim8hr
CYB5A,0.1170601025223732,IFNGR1,False,44,Stim8hr
RHOC,0.1170402467250824,PRKCA,False,59,Stim8hr
CTSC,0.11703478544950485,GPD2,False,20,Stim8hr
MFSD9,0.11700005829334259,NDUFS2,False,21,Stim8hr
SLC43A3,0.1169852465391159,CD2,False,22,Stim8hr
TLE5,0.11698387563228607,TUBB4B,False,33,Stim8hr
NDUFB3,0.11692377179861069,AHR,True,39,Stim8hr
ZNF841,0.11691006273031235,RARG,False,18,Stim8hr
ZNF8,0.1169009655714035,AHR,False,35,Stim8hr
GPAM,0.11689148843288422,CCR4,False,11,Stim8hr
GGA1,0.11686240136623383,TNF,False,22,Stim8hr
HSDL1,0.11685705929994583,CD274,False,24,Stim8hr
TERF1,0.11684470623731613,NDUFS7,False,31,Stim8hr
FARP2,0.11683919280767441,CCR4,False,6,Stim8hr
TMEM160,0.11682505905628204,CD3E,False,34,Stim8hr
TARBP2,0.11678152531385422,EZH2,False,141,Stim8hr
SPG7,0.11675696074962616,CCR4,False,18,Stim8hr
UBOX5,0.11673423647880554,IMPDH2,False,12,Stim8hr
DHX35,0.116725854575634,IMPDH2,False,85,Stim8hr
SAMTOR,0.11666814237833023,CD2,False,22,Stim8hr
AP4E1,0.11659599840641022,CD2,False,21,Stim8hr
AHNAK,0.11655974388122559,PPAT,False,23,Stim8hr
CBX4,0.11651883274316788,CCR4,False,33,Stim8hr
PLP2,0.11648106575012207,NDUFB5,False,13,Stim8hr
TMEM106C,0.11647772043943405,PRKCA,False,17,Stim8hr
OTUD3,0.11647714674472809,HDAC6,False,18,Stim8hr
DAZAP1,0.11644748598337173,PRKCA,False,109,Stim8hr
ST6GAL1,0.11644198000431061,CD3E,False,17,Stim8hr
GRK2,0.11641963571310043,CD80,False,40,Stim8hr
ZBTB2,0.11641600728034973,AHR,False,78,Stim8hr
OXNAD1,0.11640513688325882,NDUFA12,False,27,Stim8hr
ZC3H10,0.11632887274026871,IMPDH2,False,305,Stim8hr
DAG1,0.11632174998521805,PRKCA,False,23,Stim8hr
TNFRSF4,0.1163109540939331,PSMB5,False,17,Stim8hr
FECH,0.11620581150054932,ATP1B3,False,29,Stim8hr
APOBEC3F,0.1161947026848793,HDAC8,False,21,Stim8hr
CLEC16A,0.11617297679185867,CD274,False,22,Stim8hr
IFFO1,0.11616558581590652,NDUFA10,False,19,Stim8hr
BLTP3B,0.11615179479122162,PDE7B,False,15,Stim8hr
TECPR1,0.11610948294401169,IL2RB,False,17,Stim8hr
IER3IP1,0.1161026731133461,ITGB2,False,24,Stim8hr
NDUFB8,0.11609876900911331,NDUFS7,True,30,Stim8hr
CIAO2A,0.11607758700847626,HDAC3,False,28,Stim8hr
ZBTB44,0.11604464799165726,IMPDH2,False,230,Stim8hr
KCNK6,0.1160421371459961,IMPDH2,False,57,Stim8hr
GYPC,0.11597121506929398,PDE1B,False,80,Stim8hr
FTH1,0.11597040295600891,PRKCA,False,30,Stim8hr
SYNGAP1,0.11595995724201202,BRD4,False,17,Stim8hr
PAQR3,0.11592241376638412,TUBB4B,False,10,Stim8hr
DBNDD2,0.11588182300329208,PRKAB2,False,21,Stim8hr
COIL,0.11587683111429214,ADA,False,72,Stim8hr
KCTD5,0.11580636352300644,LCK,False,81,Stim8hr
UBQLN1,0.11579104512929916,PPAT,False,30,Stim8hr
IL6ST,0.11567562073469162,BRD4,True,29,Stim8hr
KIAA1586,0.11567503213882446,ODC1,False,20,Stim8hr
TTLL5,0.11567387729883194,PRKD3,False,10,Stim8hr
ARHGAP18,0.11563539505004883,GSK3B,False,29,Stim8hr
HADHA,0.11559782922267914,NDUFV1,False,3,Stim8hr
TESC,0.11557923257350922,NDUFB5,False,24,Stim8hr
FRG1,0.11554291099309921,PRKCA,False,52,Stim8hr
CLIC5,0.11553092300891876,PSMB9,False,25,Stim8hr
PUS1,0.1154954582452774,HDAC6,False,33,Stim8hr
COMMD2,0.1154833734035492,NDUFV1,False,25,Stim8hr
MFSD14B,0.11540991812944412,EZH2,False,21,Stim8hr
ATXN2L,0.11540841311216354,S1PR1,False,160,Stim8hr
ZBTB1,0.11540192365646362,PRKCA,False,152,Stim8hr
VPS13C,0.1153792291879654,BRD4,False,13,Stim8hr
SREK1IP1,0.11537853628396988,TUBB4B,False,101,Stim8hr
TMEM156,0.11536120623350143,AHR,False,17,Stim8hr
ATP5F1D,0.11535655707120895,NDUFB2,False,50,Stim8hr
ARF5,0.11534298211336136,HDAC1,False,18,Stim8hr
HK2,0.11533285677433014,ATP1B3,False,37,Stim8hr
TPGS1,0.11528506129980087,CXCR4,False,30,Stim8hr
ENTPD4,0.11526641249656677,PNP,False,18,Stim8hr
FAM53B,0.115239717066288,NDUFA10,False,25,Stim8hr
MCCC1,0.11523068696260452,PSMB5,False,20,Stim8hr
SYNE2,0.11517815291881561,NDUFS6,False,29,Stim8hr
GDI1,0.11517005413770676,IFNGR2,False,62,Stim8hr
MGME1,0.11516229808330536,PRKCA,False,13,Stim8hr
SLC38A7,0.11514642834663391,NDUFAF3,False,8,Stim8hr
TRIM23,0.11514069139957428,PRKCA,False,16,Stim8hr
POMT1,0.11513005197048187,PDE7B,False,16,Stim8hr
RABGAP1,0.11511750519275665,BRD3,False,17,Stim8hr
CMSS1,0.11511353403329849,MAP2K1,False,11,Stim8hr
LASP1,0.11509717255830765,HDAC3,False,12,Stim8hr
SLC50A1,0.11506281048059464,VKORC1,False,17,Stim8hr
NCS1,0.11505065113306046,IFNGR1,False,29,Stim8hr
FYCO1,0.11502479016780853,ITGB2,False,31,Stim8hr
REXO2,0.11491796374320984,PPARA,False,7,Stim8hr
GNPTG,0.11488934606313705,ADA,False,36,Stim8hr
PROSER3,0.11488658934831619,IMPDH2,False,16,Stim8hr
MFSD10,0.11487492173910141,CYSLTR1,False,23,Stim8hr
BTF3L4,0.11487200856208801,ITGB2,False,20,Stim8hr
CEP57,0.11485199630260468,FLT1,False,51,Stim8hr
AMPD2,0.11482591181993484,BRD4,False,11,Stim8hr
CCDC6,0.11478063464164734,NDUFB8,True,227,Stim8hr
ZNF561,0.1147775948047638,CCR4,False,32,Stim8hr
SCML2,0.11477314680814743,PNP,False,9,Stim8hr
ZER1,0.11475489288568497,IMPDH2,False,21,Stim8hr
TMLHE,0.11468826234340668,HDAC7,False,18,Stim8hr
WDR13,0.11466605961322784,DPP4,False,14,Stim8hr
SERPINB1,0.11466263979673386,CD2,False,23,Stim8hr
ZFYVE9,0.11460831016302109,IFNGR1,False,31,Stim8hr
APIP,0.11458559334278107,CD3G,False,16,Stim8hr
ARL10,0.11456519365310669,NDUFA11,False,19,Stim8hr
BTRC,0.11456020176410675,AHR,False,38,Stim8hr
ATP5IF1,0.11454320698976517,NDUFS2,False,20,Stim8hr
VIPAS39,0.11445612460374832,NDUFS8,False,25,Stim8hr
PHF13,0.11442207545042038,LCK,False,29,Stim8hr
TMEM50A,0.11440836638212204,CD274,False,33,Stim8hr
RAB11FIP3,0.11429235339164734,HDAC7,False,70,Stim8hr
CCSAP,0.11428563296794891,SRC,False,37,Stim8hr
CD320,0.11427947133779526,CD3G,False,9,Stim8hr
ZDHHC17,0.11423297971487045,BRD4,False,15,Stim8hr
SWAP70,0.11420764774084091,RRM2B,False,25,Stim8hr
CCDC25,0.1141577884554863,IMPDH2,False,47,Stim8hr
HSD17B4,0.11415604501962662,HDAC3,False,21,Stim8hr
RNF11,0.11415396630764008,FLT1,False,24,Stim8hr
KXD1,0.11414021998643875,ITGB2,False,19,Stim8hr
RNASET2,0.11410366743803024,CCR4,False,20,Stim8hr
AIFM1,0.11409318447113037,NDUFB9,False,119,Stim8hr
EEF2K,0.11409272253513336,EZH2,False,26,Stim8hr
KDM2B,0.1140909343957901,PDE7B,False,10,Stim8hr
JMJD8,0.11408954858779907,NDUFB5,False,21,Stim8hr
QTRT2,0.11403610557317734,TUBB4B,False,18,Stim8hr
OMA1,0.11397609114646912,JAK2,False,28,Stim8hr
DOK2,0.11395928263664246,LCK,False,30,Stim8hr
UBR7,0.11392431706190109,PRKCH,False,24,Stim8hr
NME3,0.1139196828007698,DPP4,False,42,Stim8hr
BRF2,0.11385631561279297,PSMB5,False,6,Stim8hr
PRMT2,0.11385612934827805,IL4R,False,12,Stim8hr
TCEA2,0.11384781450033188,PRKAB2,False,22,Stim8hr
BBIP1,0.11383604258298874,LCK,False,12,Stim8hr
BCL6,0.11382422596216202,HDAC3,False,61,Stim8hr
IL16,0.11381250619888306,ITGB2,False,10,Stim8hr
MSH6,0.11379857361316681,S1PR1,False,16,Stim8hr
RRP1B,0.11379458755254745,IL17RA,False,13,Stim8hr
HADH,0.11374790966510773,GPD2,False,31,Stim8hr
RC3H2,0.1137019693851471,NDUFV1,False,39,Stim8hr
PTBP2,0.11369194835424423,TGFB1,False,32,Stim8hr
CDV3,0.11363069713115692,ITK,False,48,Stim8hr
CCDC127,0.1136222556233406,PARP2,False,35,Stim8hr
NEK9,0.11358681321144104,NDUFV2,False,14,Stim8hr
TMEM18,0.1135527566075325,NDUFV3,False,16,Stim8hr
RP9,0.11350549012422562,TYK2,False,47,Stim8hr
POLR2L,0.11350323259830475,IMPDH2,False,90,Stim8hr
LIMD2,0.11350282281637192,ITGB2,False,31,Stim8hr
PPM1K,0.11348675191402435,NDUFA10,False,11,Stim8hr
SHKBP1,0.11345534026622772,BCL2L1,False,29,Stim8hr
PTPA,0.11341778188943863,ATP1B3,False,268,Stim8hr
APOBEC3C,0.11335671693086624,PDE7B,False,1,Stim8hr
VDR,0.11333669722080231,VKORC1,True,17,Stim8hr
MAPKAPK5,0.11332885175943375,BCL2L1,False,17,Stim8hr
GNPTAB,0.11329897493124008,ITGAL,False,36,Stim8hr
PDK2,0.11329859495162964,LEPR,False,29,Stim8hr
EIF4ENIF1,0.11326034367084503,BRD4,False,38,Stim8hr
SLC26A2,0.11325535178184509,ITGB2,False,26,Stim8hr
IFNAR2,0.11325050890445709,IFNAR1,True,56,Stim8hr
ZNF780A,0.1132478415966034,SLAMF7,False,21,Stim8hr
PACS2,0.11324692517518997,IL4R,False,100,Stim8hr
RGS10,0.1132054254412651,GPD2,False,28,Stim8hr
EIF2AK1,0.11316777765750885,ITK,False,19,Stim8hr
KDM5A,0.11316528171300888,PPARA,False,85,Stim8hr
CRIP1,0.11315848678350449,ITGB2,False,9,Stim8hr
C12orf43,0.1131516695022583,EZH2,False,24,Stim8hr
SMIM13,0.11315035074949265,ITGB2,False,12,Stim8hr
ADPGK,0.1131453737616539,CRBN,False,7,Stim8hr
CLASP1,0.11313468962907791,CUL4A,False,4,Stim8hr
DYNLT3,0.11307753622531891,PSMB5,False,13,Stim8hr
SLFN5,0.11305349320173264,PPIA,False,15,Stim8hr
WRAP53,0.113029345870018,BRD4,False,189,Stim8hr
CCNI2,0.11302033811807632,VKORC1,False,36,Stim8hr
FZD3,0.11299596726894379,PRKD3,False,21,Stim8hr
DMAC1,0.11298902332782745,NDUFAF3,False,66,Stim8hr
JADE1,0.11292148381471634,PNP,False,22,Stim8hr
DCAF15,0.1129114031791687,NDUFB8,False,33,Stim8hr
SPICE1,0.11289353668689728,IMPDH2,False,40,Stim8hr
OSBPL8,0.1128740981221199,ACVR1,False,12,Stim8hr
GRAMD1A,0.11284197121858597,PARP2,False,36,Stim8hr
SESN2,0.11283522099256516,PSEN1,False,20,Stim8hr
ATG4B,0.11283509433269501,CUL4A,False,22,Stim8hr
PSMD5,0.11279446631669998,VKORC1,False,18,Stim8hr
FAM117A,0.11267790198326111,ACVR1,False,22,Stim8hr
SLC11A2,0.11266911774873734,PRKCA,False,45,Stim8hr
SEC24D,0.11266230791807175,NDUFAF3,False,15,Stim8hr
TMX4,0.11261396110057831,BRD4,False,31,Stim8hr
RADX,0.11260835826396942,CD79B,False,8,Stim8hr
ZC3H4,0.11258167773485184,PNP,False,276,Stim8hr
UBQLN4,0.11247808486223221,NDUFS2,False,46,Stim8hr
ATG16L1,0.11246740072965622,AHR,False,32,Stim8hr
MFN1,0.11244478076696396,AHR,False,9,Stim8hr
EPOP,0.11243102699518204,LCK,False,34,Stim8hr
PPP2R5E,0.1124049499630928,AHR,False,20,Stim8hr
ZNF569,0.11236795037984848,NDUFV1,False,18,Stim8hr
EMC4,0.1123630553483963,HDAC7,False,120,Stim8hr
TRIP6,0.11235955357551575,CCR4,False,53,Stim8hr
CCDC92,0.11230828613042831,CD274,False,42,Stim8hr
ERAP1,0.1123027428984642,CD3E,False,9,Stim8hr
GPATCH2L,0.11228635162115097,CD274,False,20,Stim8hr
