gene,rest_coef_beta,rest_se_beta,rest_signed_log10p,stim8hr_coef_beta,stim8hr_se_beta,stim8hr_signed_log10p,stim48hr_coef_beta,stim48hr_se_beta,stim48hr_signed_log10p
DR1,-0.0055768916442267,0.0095499777873536,-0.2523914655162741,0.00859524248149,0.0094959144031335,0.4372255764138005,-0.0023293352608755,0.0095592730958362,-0.0928634822826889
DRAM1,-0.0076158444517041,0.0095493127011779,-0.3714456554606869,-0.0074454509011243,0.0094985995964159,-0.3633649952973538,-0.004333452064183,0.0095559141018081,-0.1869466899108322
DRAM2,-0.0055234854006626,0.0095493619530253,-0.2494942224022084,0.0120917046728923,0.0094958553491989,0.6926858615416772,0.0116161073567267,0.0095552392266005,0.6494931083553755
DRAP1,0.0010350328433837,0.009550479711087,0.039196246708892,0.0120607006620805,0.0095054685360821,0.6892360709583909,0.0138489302568328,0.0095600572073484,0.8312919298661386
DRG2,-0.0104200188152074,0.0095485515242409,-0.560383630511233,-0.0038296866156296,0.0094962208164894,-0.1632037406037963,0.0003472087363592,0.0095564793247434,0.0127726854435872
DRICH1,0.0053859128486507,0.0095488761574957,0.2420416569044436,-0.0124215640258045,0.0094956710928689,-0.7192920515585173,-0.0099156256795074,0.0095550131871448,-0.5237279490121556
DROSHA,-0.0070085172185348,0.0095521427326405,-0.3342872970990565,-0.0117432819008302,0.0094956787188282,-0.665092279658179,0.0099882592608124,0.0095550270152926,0.5288714495718995
DSCC1,-0.0012075118590827,0.0095538283625296,-0.0460349136876112,0.0065007765192506,0.0094980781382941,0.3065213154021924,-0.0024487871539703,0.0095553876567789,-0.0981359278170201
DSE,-0.0110894628363948,0.0095528404420745,-0.6095481387890279,-0.0068645388786517,0.0094977485150466,-0.3280442390243035,0.0060196256524735,0.0095553940051131,0.2767688978118349
DSG2,-0.0093436367614235,0.0095516100301842,-0.4841470669124906,-0.0059548650625626,0.0095013052589776,-0.2750350881428137,0.0015910998811485,0.0095570472514085,0.0615909565658683
DSN1,0.0044486422779299,0.0095537404918624,0.1928171019821453,-0.0003905516173788,0.0094963215483846,-0.0144856425736961,0.0108910047317982,0.009554473299439,0.594552491653421
DST,-0.0027184256068319,0.0095537036920819,-0.1101378107110258,-0.0069876474651544,0.0094982996026925,-0.3354095900845098,-0.0134775636554129,0.0095573656412273,-0.7999254044400758
DSTN,-0.0154190595563646,0.0095515889880701,-0.9726786250277808,-0.00410870060051,0.0094963204051355,-0.1770029919569401,-0.0178882651695695,0.0095537699961537,-1.2133814006286392
DSTYK,0.0062622300918331,0.0095489993934,0.2907580445466527,-0.0020918502389039,0.0094962491340321,-0.0832009401757194,0.010325807988617,0.0095584119764853,0.5527808943775804
DTD1,0.0025013249856168,0.009550448865515,0.1005086379005098,0.005084081198996,0.0094987507902238,0.2273138724294141,-0.0239517663654261,0.0095552408473484,-1.9135612480167867
DTD2,0.0108069465946595,0.0095483315997373,0.5888229219449382,-0.0116774145523093,0.009496111107219,-0.6598851805207798,0.0009151219187609,0.0095554344502733,0.0344666187598952
DTHD1,0.0067709777785875,0.009552965673024,0.3201411902164689,0.0001690679943206,0.0094975344381168,0.0062121859303932,0.0072395741282326,0.0095550997668458,0.3480754480848843
DTL,0.0050341006899665,0.0095558836648123,0.2230528227567421,0.0010531929548092,0.0094970072465527,0.0401481522935102,-0.0108997169799132,0.0095542777109883,-0.5952179445406179
DTNB,0.0006638471162555,0.0095497032167998,0.0247607863856302,0.0142680178788275,0.0094977070143251,0.8759558205055737,0.002277241414666,0.0095552621429009,0.090639301362134
DTNBP1,0.0102868201595269,0.0095484735844731,0.5507398618670949,0.0142183955203107,0.0094959673067871,0.8717891289005756,-0.0083577925904501,0.0095557833846735,-0.4181713223008264
DTWD1,0.0061064891576799,0.0095505891578546,0.281841407411643,0.015876876404388,0.0094952763678747,1.0243992091297225,-0.0028590952536745,0.0095552422693481,-0.1164635510034234
DTWD2,-0.0165927210462751,0.0095475635907232,-1.0848290148249673,-0.0179963685588905,0.0094948159096634,-1.2360692918755265,-0.0004134372814291,0.0095569754791067,-0.015250032418828
DTX3,-0.0223865605361046,0.0095467125141689,-1.720160015959853,-0.0061870230270637,0.009496859969401,-0.2884038578292367,-0.0088612568760079,0.0095549670851738,-0.4513150834159414
DTX3L,0.0036437839024797,0.0095491700500923,0.1531809154895538,0.0139345787311187,0.0094953823156674,0.8468996045582367,0.0236406299966298,0.0095533861964397,1.8743743637008736
DTYMK,0.0077671764145099,0.0095572008222744,0.3804834692406159,-0.0064721746593839,0.009504082285721,-0.3046121203975743,-0.0017789396657128,0.0095563068682473,-0.0693932965179743
DUS1L,0.0006914481266047,0.0095500980362208,0.0258185664920361,-0.0081616347529594,0.0094997914535743,-0.4086203679250272,0.0105756672230047,0.0095550360691367,0.5712206639899742
DUS2,-0.01090052524,0.009548300589566,-0.5957865841219688,-0.0006467105108714,0.0094962539529184,-0.0242438725289372,-0.0052438248444379,0.0095552423703695,-0.2342117986226638
DUS3L,-0.008854573059048,0.0095551602192909,-0.4508575304497861,0.0024665464064734,0.009502197803401,0.0995261368350059,0.0012531412639393,0.0095552130021261,0.047856265163274
DUS4L,-0.0154166599709367,0.0095477552503316,-0.9730295524638582,-0.00412475095364,0.0094962114880099,-0.1778074714920925,0.0056842168625389,0.0095551880920105,0.2581126563953446
DUSP1,0.007246772157757,0.009548651498259,0.3488091915490555,-0.0057033654303578,0.0094971702941831,-0.2610899655948346,-0.0032530331060731,0.0095552099736541,-0.1345837336103029
DUSP10,-0.0261349451530041,0.009546249737479,-2.2078330345703256,0.0049090175539029,0.0094965074656302,0.2180893569570647,0.0148670497768817,0.0095541818690628,0.9218376173207646
DUSP11,0.0006470305134688,0.0095488355050885,0.0241190474698962,-0.017818913589534,0.0094946960823679,-1.2176519580769645,-0.0074143915102805,0.0095561301039778,-0.3586866176489103
DUSP12,0.0067663283610117,0.009549124977729,0.3200275070281377,0.0052006037913813,0.0094961965993781,0.2336298776048908,-0.0083027054679215,0.0095549705323438,-0.41465360491749
DUSP14,-0.0016347756553863,0.0095493394452198,-0.0634482736253637,-0.0015617177756726,0.0094958116565555,-0.0607958341885572,-0.0112925100903544,0.0095567061260633,-0.6245601486443159
DUSP16,0.0025445733823611,0.0095501827479125,0.1024259064226134,-0.0110227774979048,0.0095001707754978,-0.6091292583726418,-0.0056929988548447,0.0095581242047278,-0.2584999028017326
DUSP18,0.0038272841156563,0.0095495192044318,0.1620406384543309,0.0036735755318136,0.0094987304722481,0.1555518029763954,0.0094807038035191,0.0095553878566476,0.493319276595999
DUSP19,-0.0140382884244378,0.0095482666631534,-0.8491683191698687,-0.0211569332537656,0.0094941185829284,-1.5871637719129446,-0.0260847638773814,0.0095519803517395,-2.198742905205591
DUSP2,-0.0089303044662999,0.0095484968392743,-0.4563337001495031,-0.005015493572727,0.009500943755816,-0.2236014610302575,-0.0063645232039297,0.0095550491784359,-0.2963925009302455
DUSP22,0.0068279131437907,0.0095531173484288,0.3234980623711395,0.0176491710723907,0.009495537202419,1.199976162614188,0.0258330268045182,0.0095532101360582,2.163723619767573
DUSP23,-0.0005269222143452,0.0095489318152982,-0.0195443495964728,-0.009817596049268,0.0094959001109193,-0.5211215187675817,-0.0077467526566564,0.0095556506059234,-0.3792846733076603
DUSP3,0.0062268954219366,0.0095519219328926,0.2886317784858857,-0.0077957100812292,0.0094959645600111,-0.3854268130685691,-0.0266453738634163,0.009552648983903,-2.27645076638538
DUSP4,-0.0042118448560267,0.0095487826475751,-0.1810099862471813,-0.0162944343078128,0.009495329431951,-1.064585259368579,-0.021318000970403,0.0095552307879577,-1.5900743115719058
DUSP5,-0.0062094638238167,0.009557370851498,-0.2874369235140938,0.002921031300893,0.009499980384407,0.1200526027588753,-0.0005255569459702,0.0095553735416052,-0.0194791817783308
DUSP6,-0.0143594322958357,0.0095484171134248,-0.8772995992445556,0.0202239967119233,0.009494251090521,1.479084138737008,0.0171387908759919,0.0095683658570338,1.1349540369361546
DUSP7,0.0100243883771948,0.0095488541095461,0.5318988178669225,-0.0032050767262146,0.0094980587360491,-0.1332475439950729,-0.0039914775079431,0.0095551651287825,-0.1699550620504676
DUSP8,-0.0013845189409364,0.0095489303983663,-0.0531942292466832,0.0003012095266473,0.0094975461231991,0.0111288814506638,-0.0052368411498827,0.0095557160756503,-0.2338244393096136
DUT,0.0024260925639886,0.0095533682844155,0.0971609912918011,-0.0031566882238315,0.0094988153668595,-0.130973350100128,-0.0224818826463806,0.0095523772979067,-1.7301726972586773
DVL1,0.0150204641428409,0.009551534484874,0.9361136331102026,-0.005765665432766,0.0094963306909654,-0.2645878216027468,-0.0127837949687131,0.0095555363282931,-0.7423787318234374
DVL2,-0.0141565413296224,0.0095479418070407,-0.8595279405539907,-0.011505173084879,0.0094956106582303,-0.6465071159662936,-0.0068762435059596,0.0095564344342344,-0.3262205684275266
DVL3,0.0067820967477228,0.0095492733732153,0.3209518395287346,-0.0218682225115078,0.0094945872435017,-1.6719364893478392,0.0110499020744105,0.009555991333175,0.6063007127458571
DXO,0.0113738887105543,0.0095486458918143,0.6314899854919401,-0.0060758104820826,0.0094960979705035,-0.2820784541464189,0.0017944287062028,0.0095551813100016,0.0700501446838473
DYM,-0.001751613717184,0.0095489376727736,-0.0683083697492906,-0.0034821792590598,0.0094962419645912,-0.146388678554961,-0.002976987025322,0.0095570697376978,-0.1218059264062183
DYNC1I2,0.019400956193608,0.009547003378811,1.3750719790886738,-0.0002549273612767,0.0094968556543612,-0.0094013696971404,8.304194802413322e-05,0.0095584155858747,0.0030208562751326
DYNC1LI1,0.0071869148821779,0.0095488066607087,0.3451727374864328,-0.0062600119819271,0.0094966242383586,-0.292606820303541,-0.005743420808572,0.0095557556562156,-0.2613590529482688
DYNC1LI2,-0.0118555983786631,0.0095493144130165,-0.6686878287874969,-0.0091462534753462,0.0094963726460642,-0.4743037336115946,-0.0225003806313096,0.009552754636997,-1.7323256237698217
DYNC2H1,-0.0119262657591541,0.0095495136577092,-0.6742108577591892,0.0056043166657259,0.0095034438775734,0.2553985312217735,-0.0057609866163296,0.0095592442540151,-0.2622138782197251
