gene	gene_id	lof.oe_ci.upper	mis.z_score	IEI	gwas_score	rest_coef_beta	rest_se_beta	rest_signed_log10p	stim8hr_coef_beta	stim8hr_se_beta	stim8hr_signed_log10p	stim48hr_coef_beta	stim48hr_se_beta	stim48hr_signed_log10p	polarization_score
ZNF16	ENSG00000170631	1.4656e+00	3.5385e-01	0	0.0	0.0055014721185653	0.0095491942880685	0.2483001108656254	0.0103454034710076	0.0094956612408677	0.5591492299840217	-0.0043496228965871	0.00955549798887	-0.1877703766958071	20.86674010046379
ZNF160	ENSG00000170949	1.1975e+00	2.0359e+00	0	0.0	-0.0050707233157017	0.0095490519204024	-0.2251788921207753	0.0066727922536801	0.009500717204259	0.3165222844822856	0.0101212533667549	0.0095548718944398	0.5383553585836035	-23.88472570363883
ZNF165	ENSG00000197279	1.1170e+00	1.1161e+00	0	0.0	-0.0149919084004085	0.0095482407003506	-0.9339881426221178	0.0037340877581083	0.0094965078029328	0.1585312315111358	-0.0011098511405896	0.0095657531530336	-0.0420882142824579	25.259603487076376
ZNF169	ENSG00000175787	1.5156e+00	3.4326e-01	0	0.457024	0.0096408077713445	0.0095484179509936	0.5049094601097935	-0.0062147405391626	0.0094961155764424	-0.2900222278380496	0.0111142700687926	0.0095549820305658	0.6112283496777736	NA
ZNF17	ENSG00000186272	1.1961e+00	9.2691e-01	0	0.0	-0.0145879563893811	0.0095478576475611	-0.8976618595385034	0.0028357323163166	0.0094984347959546	0.1161733269361509	-0.0052831225904949	0.0095552426584102	-0.2363165823860799	NA
ZNF174	ENSG00000103343	1.0521e+00	-6.4299e-02	0	0.0	0.0036539580346538	0.0095488897260463	0.1536746792534319	-0.0091957355099672	0.009495854468872	-0.4777271354126807	0.0099442218694825	0.0095548155571899	0.5257655229028333	NA
ZNF175	ENSG00000105497	1.0332e+00	1.2518e+00	0	0.0	-0.0087355207950238	0.0095495455746546	-0.4432885284669641	-0.0074145094703834	0.0094982179603376	-0.3614685899094594	-0.0074263931249568	0.0095573036207402	-0.3593665358545196	NA
ZNF177	ENSG00000188629	1.3122e+00	-1.2819e+00	0	0.0	0.0025179892032907	0.0095520937162899	0.1012262666155297	-0.0062649601759131	0.0094992500687516	-0.2927920900612952	0.018510913296321	0.0095552540339902	1.277853474162758	6.73037035662205
ZNF18	ENSG00000154957	9.3491e-01	1.7507e+00	0	0.386375	0.0090476208058203	0.0095485007467426	0.464221246847284	-0.0019704879165632	0.0094971072227928	-0.077982571265052	0.0039991932269712	0.0095551616034397	0.170334474913938	6.08817544973613
ZNF180	ENSG00000167384	1.5462e+00	1.3230e-01	0	0.0	-0.0089704013591894	0.0095484599955948	-0.4590260990690268	0.009936081380338	0.0094957341487401	0.5295720944428899	0.0080173151302147	0.0095548989199865	0.3963755891237073	12.893780724304271
ZNF181	ENSG00000197841	1.2114e+00	2.1217e+00	0	0.255753	-0.0124825284497426	0.0095481599238151	-0.7186693529460448	-0.003441543883087	0.0094965576350371	-0.1444440178402233	0.0037613109791754	0.009557916937227	0.1586799216651754	NA
ZNF184	ENSG00000096654	4.4705e-01	2.9657e+00	0	0.0	0.0155957964371519	0.0095477318842106	0.989690518749083	0.0077740653085892	0.0094960436110617	0.3840539874957404	0.0094916570518742	0.0095548911722875	0.4941096355580527	NA
ZNF189	ENSG00000136870	8.2408e-01	6.6612e-01	0	0.085397	-0.0003325853546325	0.0095489106288894	-0.0122371432947681	0.0065942101659648	0.0095001286605403	0.311915883174143	0.0022264233796812	0.0095556401936276	0.0884327381973326	4.344461706563531
ZNF19	ENSG00000157429	1.3873e+00	-2.3714e-01	0	0.0	-0.0137486350423643	0.0095479524894603	-0.8241733922879967	-0.0127536456555709	0.0094955363788789	-0.7465144441858823	0.0114100948411265	0.0095547168761419	0.6337041915949253	NA
ZNF195	ENSG00000005801	9.3557e-01	2.0349e+00	0	0.0	0.0002055066607734	0.0095493385665854	0.0075212258323172	0.0023929053033741	0.0094977508027461	0.0963193682687788	-0.0130028703325981	0.0095546980407933	-0.7605065613990007	NA
ZNF197	ENSG00000186448	7.9850e-01	1.6179e+00	0	0.0	0.0112158837483804	0.0095506330508963	0.619288593155126	-0.0013310471129902	0.0094970024789336	-0.0513227532515846	0.0024553999984002	0.0095552039507527	0.0984289662886861	NA
ZNF2	ENSG00000275111	8.8711e-01	1.5021e+00	0	0.0	-0.0118286227396301	0.0095495106622683	-0.6665582554665938	0.0017011286915234	0.009496265531331	0.0665968678497446	0.003560096375855	0.0095551465329109	0.1490688779247168	NA
ZNF20	ENSG00000132010	1.4290e+00	1.9010e+00	0	0.0	0.0038294469748501	0.0095488100253095	0.1621596555992376	0.0077863960171164	0.0094983343867398	0.3847147576075323	0.0037550449818695	0.0095553114986844	0.1584265102211726	NA
ZNF200	ENSG00000010539	1.3811e+00	-2.3866e+00	0	0.0	0.0231423417005499	0.0095469180198117	1.8134916396564111	0.0060450887407256	0.009496536118456	0.2803153048305843	0.0184082862036068	0.0095536323258928	1.2673960519240903	-6.944816759575061
ZNF202	ENSG00000166261	5.7658e-01	2.4270e+00	0	0.0	-0.0066749621637044	0.0095486813569513	-0.3146715915404577	-0.0042305043998117	0.0094966218647682	-0.1831057182693219	-0.0036853834286909	0.0095560476335167	-0.1550532399443034	59.52128309187807
ZNF205	ENSG00000122386	8.0214e-01	-8.1668e-01	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF207	ENSG00000010244	5.6041e-01	3.1211e+00	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF208	ENSG00000160321	1.4003e+00	-1.8480e+00	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF211	ENSG00000121417	2.2004e+00	4.1998e-01	0	0.267128	0.0086346022003291	0.0095485459980918	0.4366795426795803	-0.0037504773915997	0.0094985291741112	-0.1592902152117533	0.0093941295657551	0.009554797677154	0.4873975608781729	NA
ZNF212	ENSG00000170260	9.0923e-01	1.1591e+00	0	0.0	-0.0043809604089439	0.0095487115380802	-0.1895079749312614	-0.0182215799801409	0.0094948887040163	-1.2596497763845809	-0.0103408718671802	0.0095590814541529	-0.5538169664400908	NA
ZNF213	ENSG00000085644	9.3379e-01	2.3096e-01	0	0.0	0.0148570889555507	0.0095479532965582	0.9218133757127728	-0.0037847295473147	0.0094961787452165	-0.1610058943116319	0.0028137937011013	0.009555280988346	0.114412407625822	NA
ZNF214	ENSG00000149050	1.0292e+00	-7.8256e-02	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF215	ENSG00000149054	1.2395e+00	-1.2004e+00	0	0.0	-0.0227833313031489	0.0095470829977087	-1.7687738776850517	-0.0012419070297361	0.0094962969946652	-0.0477146260074417	0.0061798142294429	0.0095550807971695	0.2858354358500741	NA
ZNF217	ENSG00000171940	2.6513e-01	1.5548e+00	0	0.875908	-0.0046087906896023	0.0095497548453901	-0.2010845443005709	0.0003350456999644	0.0094965789663109	0.012397822180681	-0.0044540787395677	0.0095586501139621	-0.1929768536464113	NA
ZNF219	ENSG00000165804	4.6872e-01	6.3212e-01	0	0.0	-0.0127681955532432	0.009548361197209	-0.7418871523154855	-0.0050294306561012	0.0094959425488239	-0.2244825327579434	0.0065186852137014	0.0095573173470571	0.3052069307171377	-7.380153161018357
ZNF22	ENSG00000165512	1.3606e+00	1.0642e-01	0	0.0	-0.0129775629252852	0.0095519746414251	-0.7587192034280051	0.0012914476235716	0.009499268616608	0.0497025986678985	-0.0022228071887876	0.0095562262670787	-0.0882704231000695	NA
ZNF221	ENSG00000159905	1.3447e+00	9.5921e-01	0	0.0	0.0089124328817212	0.0095485670326875	0.4551322776858122	-0.0003021317944597	0.0094995471700994	-0.0111610056545902	-0.0050828945077971	0.0095553266977911	-0.2256465712851121	11.741951434597109
ZNF222	ENSG00000159885	1.2468e+00	1.6545e+00	0	0.0	-0.0008510001996509	0.0095493469847887	-0.0319883443993934	-0.0073419231065084	0.0094987160491378	-0.3569665656578499	-0.0133139149156772	0.0095565804427355	-0.7862225545377703	NA
ZNF223	ENSG00000178386	1.2795e+00	1.2948e+00	0	0.0	0.0128188805898784	0.0095547335533916	0.7453423597288182	-0.0080316341485751	0.0095004125074058	-0.4002185847040465	0.0036285998940245	0.0095612691312731	0.152232192457982	31.60488610596419
ZNF224	ENSG00000267680	1.3699e+00	1.4588e+00	0	0.0	-0.0013043016330553	0.0095549267751306	-0.0499156378183995	0.0047169591988148	0.0094975984953836	0.20799545367876	0.0103807242411317	0.0095568451231917	0.5568762941669919	NA
ZNF225	ENSG00000256294	9.8296e-01	1.2481e+00	0	0.0	-0.0024845084267522	0.0095488123686563	-0.0997848069566485	0.007312634266392	0.0094986160632195	0.35516995907605	0.0069715033680631	0.0095557732258689	0.3319167346463381	NA
ZNF226	ENSG00000167380	1.0424e+00	-1.3991e+00	0	0.0	0.0086059174254253	0.0095525616106592	0.4345528031191383	-0.0123536120263425	0.0094958500555307	-0.7137604663255522	0.002181274031279	0.0095552712924936	0.0864864721902644	NA
ZNF227	ENSG00000131115	1.4733e+00	1.1310e+00	0	0.0	-0.0094651717380031	0.0095492271268864	-0.4926688500551933	-0.0023691751132529	0.0094961840701144	-0.0952905569084411	0.0046239722019614	0.0095558436292682	0.2017126259285761	NA
ZNF229	ENSG00000278318	1.4352e+00	-4.0058e-01	0	0.0	-0.0103197654695179	0.0095539048771875	-0.5526961102421389	-0.0204527678937433	0.0094993195643447	-1.5039792165349055	-0.0197826839482657	0.0095559337554264	-1.4150206782145178	NA
ZNF23	ENSG00000167377	1.0865e+00	9.6474e-02	0	0.0	0.0028734907948474	0.0095492040924484	0.1171990824122451	-0.0097327997001019	0.0094957945891775	-0.5151236186233532	-0.0039893342542904	0.009555248766199	-0.1698480098427385	NA
ZNF230	ENSG00000159882	1.9512e+00	6.0511e-01	0	0.0	0.004617293244081	0.0095511555300467	0.2014861952148032	0.007107891219988	0.0094959461134004	0.3427877389077949	-0.0071696651461232	0.0095551392761425	-0.3438420319474394	NA
ZNF232	ENSG00000167840	1.3851e+00	3.6140e-02	0	0.0	0.000742590344417	0.009552175103749	0.0277805144286176	-0.0059555825223508	0.0094966053834034	-0.275241993738952	0.0131874531483689	0.0095549648212983	0.7758205563224805	NA
ZNF233	ENSG00000159915	1.1330e+00	1.1339e+00	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF234	ENSG00000263002	8.9018e-01	1.8452e+00	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF235	ENSG00000159917	1.1872e+00	1.3912e+00	0	0.0	3.989675030201047e-05	0.0095488833120091	0.0014501833661669	-0.0150114876958669	0.0095012124078284	-0.9425391977362804	0.0012784642913772	0.0095553842669655	0.0488728644397648	NA
ZNF236	ENSG00000130856	3.3104e-01	5.4310e+00	0	0.352569	0.0131918773396532	0.0095481745096402	0.7769736910612804	-0.0054876844032182	0.0094981885286657	-0.2491544464130775	4.816944303207497e-05	0.0095561564263755	0.0017501516073903	-13.944802481321831
ZNF239	ENSG00000196793	8.8407e-01	4.5155e-01	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF24	ENSG00000172466	4.4561e-01	2.9505e+00	0	0.0	-0.0032670173371192	0.0095508204835119	-0.1353066053406281	-0.0042151697246652	0.0094964811926896	-0.1823368911776441	0.0129515009672706	0.0095545687111533	0.7562747602252781	NA
ZNF248	ENSG00000198105	6.5554e-01	3.7732e-01	0	0.212287	0.0121125001191578	0.0095488024772496	0.6889829146446182	0.0142119701748983	0.0094954427346957	0.8712898091281477	-0.0009746482687623	0.009555423094644	-0.0367984086717952	NA
ZNF25	ENSG00000175395	9.7860e-01	5.3579e-01	0	0.030557	0.0006326989138587	0.00955448846413	0.023556550931459	0.0015869203667494	0.0094969764563791	0.0618324217117957	0.0012214235813463	0.0095572118018616	0.0465744256821185	NA
ZNF250	ENSG00000196150	5.5672e-01	3.6149e+00	0	0.0	-0.0095886837468113	0.0095490500254691	-0.5012368143164453	1.7639611498921267e-05	0.0094972481916998	0.0006440616489963	0.0011120625119081	0.0095552256262247	0.0422244676237104	NA
ZNF251	ENSG00000198169	1.6263e+00	1.0469e+00	0	0.0	0.0037580245088174	0.0095488535485016	0.1586934852113829	0.0095922670958373	0.0094960214040783	0.5052156764993366	0.0208040240351914	0.0095531777642293	1.530924499324228	NA
ZNF253	ENSG00000256771	1.2162e+00	1.7932e+00	0	0.0	-0.0062130522252566	0.0095497315410821	-0.2879240721613088	0.0059479415009075	0.0094983320261877	0.2747494010229488	-0.0071286951536833	0.0095567633539718	-0.3412974310599647	NA
ZNF254	ENSG00000213096	1.3638e+00	-3.5824e+00	0	0.581953	-0.0144483270402001	0.0095500262565336	-0.8849497438708794	0.0074342757582689	0.0094973343953538	0.3627343123037891	-0.0121175681179663	0.0095548127717561	-0.6887803195881181	7.455421605265419
ZNF256	ENSG00000152454	1.1520e+00	1.3944e+00	0	0.041807	-0.0136061268078524	0.0095501012447268	-0.8117191591912005	-0.0055593606760227	0.0094978542142204	-0.2531018874197945	-0.0147770832430866	0.0095567677391309	-0.913372761522795	NA
ZNF257	ENSG00000197134	1.6348e+00	1.4130e+00	0	0.0	-0.0089599900905196	0.0095486379047683	-0.4583158199473831	-0.0011563406179642	0.0094962522387533	-0.0442714154919984	-0.0046989511328046	0.0095569868302288	-0.2055414975349951	NA
ZNF26	ENSG00000198393	7.8345e-01	1.8629e+00	0	0.0	0.0120527389033652	0.0095482784433287	0.6843024675964128	-0.0048698103061316	0.009496372124733	-0.2160276004816853	-0.0008189618541862	0.0095568475291887	-0.0307185559742667	NA
ZNF260	ENSG00000254004	1.0338e+00	4.3978e-01	0	0.0	-0.0033387228579757	0.0095519202778215	-0.138647776297385	0.0043830995605259	0.0095000090608088	0.1907526489174783	-0.0032651739481332	0.0095553374161793	-0.1351483641010245	NA
ZNF263	ENSG00000006194	9.8538e-01	-2.5167e-01	0	0.0	-0.0024009927943221	0.009549503982137	-0.0961021095266437	-0.0089816119675662	0.0095001019215115	-0.4628562175455643	-0.000132687952494	0.0095560905842645	-0.0048380282603032	NA
ZNF264	ENSG00000083844	1.6253e+00	2.4752e-01	0	0.0	0.0155682214788896	0.009548965923994	0.9869302441951284	-0.0026283188396604	0.0094980532554664	-0.1067938514163522	0.0073365775281846	0.009554985243699	0.3539821295998335	NA
ZNF266	ENSG00000174652	1.4819e+00	-7.9407e-01	0	0.043719	0.011449554937701	0.0095481995220595	0.6373239871881347	0.0098330897964476	0.0094975001301967	0.5221041549107319	0.0043150174341312	0.0095551393822242	0.1860372506118509	NA
ZNF267	ENSG00000185947	1.0538e+00	2.6033e-01	0	0.0	0.0001630692250521	0.0095525780315259	0.0059555109617653	-0.008878373625837	0.0094972651259965	-0.4560634454910663	0.0030160741155461	0.0095557712639843	0.1236143926226205	NA
ZNF268	ENSG00000090612	9.9093e-01	-1.5084e+00	0	0.0	0.0024574311532215	0.0095488920997836	0.0985898729271258	-0.0042009474005408	0.0094969424390282	-0.1816113811453077	-0.0012333628256804	0.0095570897585366	-0.0470532370693836	-5.022196146609249
ZNF273	ENSG00000198039	1.2185e+00	1.3872e+00	0	0.25323	0.0015865675022109	0.0095495787701919	0.0614553413219584	0.0207675722839308	0.0094944680967339	1.5415252870732623	-0.0133788613322024	0.0095543237355094	-0.7919513173045507	NA
ZNF274	ENSG00000171606	7.6603e-01	1.9141e+00	0	0.0	-0.0023928551391936	0.0095489490686016	-0.0957513643093461	0.020291599453134	0.0094942699804374	1.4867827792656685	-1.186670759271574e-05	0.0095552688925442	-0.0004305432891742	-21.54821422290352
ZNF276	ENSG00000158805	1.1462e+00	-3.5274e+00	0	0.079929	0.0186591186342148	0.00954726595733	1.2951606482251028	-0.0108620743617342	0.0094973148451719	-0.597268895406669	0.0042378429196859	0.0095555367553578	0.1821598487545286	20.939236108281474
ZNF277	ENSG00000198839	1.1346e+00	2.4267e-01	0	0.033083	0.0033316232138458	0.0095518937457844	0.1383148873791457	-0.0122947924221128	0.0094955728200166	-0.7090326954948305	0.0027908856411777	0.0095556351865404	0.1133733714895919	NA
ZNF28	ENSG00000198538	1.4619e+00	-1.7975e-01	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF280A	ENSG00000169548	1.0056e+00	-3.2712e-02	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF280B	ENSG00000275004	6.3927e-01	9.8862e-01	0	0.0	-0.0020160893106741	0.009548859941464	-0.0794662438068025	-0.0009216404750184	0.0094962426941264	-0.0349460959659664	-0.0207740716060575	0.0095546924353458	-1.5271025209543048	NA
ZNF280D	ENSG00000137871	5.3810e-01	7.4584e-01	0	0.0	-0.0040550454595228	0.0095500413545305	-0.1731938355388828	-0.0079874726508574	0.0095019988463085	-0.3973053828031874	0.007214945204165	0.0095553264683197	0.3465722384749651	4.875542349088382
ZNF281	ENSG00000162702	1.0702e-01	1.4942e+00	0	0.0	0.0186704646064786	0.0095482300816832	1.296164441491809	-0.0307223463866081	0.0094965896466567	-2.9137688762315026	0.0016573286318792	0.009555627604937	0.0643371930802041	-8.554435661278106
ZNF282	ENSG00000170265	6.5753e-01	2.1323e+00	0	0.0	-0.002227821542853	0.0095494093660977	-0.0885561232906742	0.0089728566705135	0.0094965666258261	0.4624895517685438	0.0116305075944645	0.0095573477307345	0.650407888063603	NA
ZNF283	ENSG00000167637	1.8463e+00	1.9968e+00	0	0.0	-0.0041337169796564	0.0095493961805316	-0.1771048814245252	-7.875263734083266e-05	0.0094968543202714	-0.0028829392779273	0.0132894940840014	0.0095544788789358	0.7844181278130827	NA
ZNF284	ENSG00000186026	1.5109e+00	6.4644e-01	0	0.0	0.0038867608405222	0.0095537062663449	0.1648557501997454	-0.011629748039882	0.0095020058639493	-0.6555947504665817	-0.0134459201651758	0.0095552825059027	-0.7974973735733956	NA
ZNF285	ENSG00000267508	1.4852e+00	2.2058e-01	0	0.0	-0.0037638186361525	0.0095529543528365	-0.1588957392285763	0.013415862669191	0.0094996447080695	0.8016039191404856	-0.0034016900625437	0.0095580554756344	-0.1415084611756789	NA
ZNF286A	ENSG00000187607	9.1748e-01	2.4061e+00	0	0.0	0.0071816420675583	0.0095492329219251	0.3448342666233306	-0.0060704810026975	0.0094966688020865	-0.2817543280324892	-0.0127138909936119	0.0095545411676114	-0.7367727417972181	NA
ZNF286A-TBC1D26	ENSG00000255104	NA	2.4061e+00	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF287	ENSG00000141040	5.6736e-01	3.7945e+00	0	0.400792	0.0053691638375175	0.0095487343073805	0.2411413402623369	0.0029573489542232	0.0095003896693423	0.1217147899520466	0.0053709676264875	0.0095573898209927	0.2409761504954484	NA
ZNF292	ENSG00000188994	1.6557e-01	2.0527e+00	0	0.0	0.0046725184859086	0.0095548554186895	0.2042331207338674	-0.0033804353933431	0.0094982369717764	-0.1415101505744428	0.0074040393223854	0.0095554727556199	0.3580835277430174	NA
ZNF296	ENSG00000170684	3.5931e-01	2.1649e+00	0	0.0	0.0143327754524887	0.0095484343044237	0.874944788369947	-0.0004714961351028	0.0094963779556076	-0.0175468878994829	0.0075766157720785	0.0095550631945857	0.3687301064685501	1.926798517034986
ZNF3	ENSG00000166526	6.5906e-01	1.4843e+00	0	0.0	-0.0023189664172842	0.0095531406251291	-0.0924766371061478	-0.0022816937505441	0.0094962777956347	-0.0914487385114041	-0.000336595726941	0.0095553146139954	-0.0123783459378183	NA
ZNF30	ENSG00000168661	1.7464e+00	4.8028e-01	0	0.186553	0.0012692529240032	0.0095513054298529	0.0485242951566169	-0.0075830973907641	0.009496684587634	-0.3720220461774858	0.0011798520619078	0.0095554723086451	0.044921517052572	NA
ZNF300	ENSG00000145908	8.4923e-01	8.3365e-01	0	0.266065	-0.0058440135474744	0.0095487199566685	-0.2671746143318325	-0.0123469979738356	0.0094955914931819	-0.7132521141867991	-0.0195314083070697	0.0095537028968176	-1.3878517246890074	NA
ZNF302	ENSG00000089335	1.7947e+00	1.9786e-01	0	0.070413	0.0006843965117033	0.0095488367926536	0.0255512968293133	0.0100044170194701	0.0094960746220124	0.5344379296174807	0.0044473159101852	0.0095551429787552	0.1927167033000404	NA
ZNF304	ENSG00000131845	1.6911e+00	2.0419e+00	0	0.0	0.0002353431139161	0.0095497386843795	0.0086235290846541	-0.0020587371730447	0.0094974143270597	-0.0817635545046989	-0.003277118966141	0.0095551423091095	-0.1357094881598208	-8.544663022997549
ZNF311	ENSG00000197935	9.6360e-01	1.0257e+00	0	0.0	-0.0109705557651185	0.0095483786911181	-0.6010115186998486	0.0065057858385534	0.0094961992519311	0.3068894937752546	-0.0079930053323995	0.0095566628225663	-0.3947387248322843	2.375172024279339
ZNF316	ENSG00000205903	4.3104e-01	1.6289e+00	0	0.0	0.0067361824325263	0.0095489114863941	0.3182598590855439	-0.000889586090272	0.0094960932108058	-0.0336865870956433	-0.0006536649805145	0.0095551981667365	-0.0243563653747089	NA
ZNF317	ENSG00000130803	1.0903e+00	1.7787e+00	0	0.0	0.0038121181302835	0.0095518842819985	0.1612576809672773	-0.009949205376235	0.0094988867820787	-0.5302740440323267	0.0073534457571771	0.0095565535286322	0.354938166286301	28.982221645014988
ZNF318	ENSG00000171467	5.1841e-01	-3.0908e-02	0	0.0	-0.0100825120678808	0.0095510627787647	-0.5358758996146352	-0.0036844305461496	0.0094966243572502	-0.1561173237902571	0.0019778685221493	0.0095576776691649	0.0777623547338551	NA
ZNF319	ENSG00000166188	5.0265e-01	2.5818e+00	0	0.0	0.0025463104779117	0.0095514346658135	0.1024881220456501	0.0058422923245642	0.0094963337283737	0.268874671700783	0.0001768713437037	0.0095554757060939	0.0064613217933995	NA
ZNF32	ENSG00000169740	8.4770e-01	2.0414e+00	0	0.0	0.0050844284805133	0.0095488261176892	0.2259109970604681	-0.0035938335229756	0.0094982411697571	-0.1517096660410223	0.0123839946583728	0.0095545267323108	0.7100651650406986	NA
ZNF320	ENSG00000182986	9.2628e-01	2.3980e+00	0	0.0	-0.0017202515981622	0.0095487836174917	-0.0670014241069362	-0.0029254169491669	0.0094973037132196	-0.1202916284557859	0.005195597057958	0.0095565662166317	0.2315977561617255	NA
ZNF322	ENSG00000181315	2.5990e-01	7.8035e+00	0	0.0	-0.0076341077881777	0.0095499242620169	-0.3725499588680816	0.0079590390684087	0.0094981048980482	0.3956972322248895	-0.0079135542195564	0.009554869702849	-0.3898052804869441	NA
ZNF324	ENSG00000083812	7.4915e-01	3.2534e-01	0	0.0	0.0099899230526289	0.0095484260354483	0.5294797864824978	-0.0140801977063607	0.0094954714087856	-0.8596568242586635	-0.0102732018800336	0.0095547325770076	-0.5492717148157693	NA
ZNF324B	ENSG00000249471	1.2392e+00	1.9236e+00	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF326	ENSG00000162664	6.4457e-01	1.7687e+00	0	0.0	-0.0010513690212389	0.0095497119523617	-0.0398448962734004	0.0072967757797542	0.0094972820650789	0.354258858962424	-0.006731810859628	0.0095556030936787	-0.3177250572999252	NA
