rank	gene	gene_id	pu_score	label_all	label_immune	label_status	family	gwas_present	perturbseq_measured	polarization_measured	oob_models
13777	GRN	ENSG00000030582	0.017714	0	0	unlabeled	PFX:GRN	0	1	0	98
13778	CKAP2	ENSG00000136108	0.017713	0	0	unlabeled	PFX:CKA	0	1	1	99
13779	FCSK	ENSG00000157353	0.017713	0	0	unlabeled	PFX:FCS	0	1	0	100
13780	PLAUR	ENSG00000011422	0.017710	0	0	unlabeled	HGNC:471	0	1	0	99
13781	ZNF500	ENSG00000103199	0.017694	0	0	unlabeled	HGNC:28	0	1	0	100
13782	MRPL41	ENSG00000182154	0.017693	0	0	unlabeled	HGNC:646	0	0	0	99
13783	PDCL	ENSG00000136940	0.017691	0	0	unlabeled	PFX:PDC	0	1	1	96
13784	DUS4L-BCAP29	ENSG00000288558	0.017689	0	0	unlabeled	PFX:DUS	0	0	0	99
13785	GPRC5D	ENSG00000111291	0.017688	1	0	unlabeled	HGNC:285	0	0	0	100
13786	MPL	ENSG00000117400	0.017685	1	0	unlabeled	HGNC:471	0	0	0	99
13787	HELQ	ENSG00000163312	0.017683	0	0	unlabeled	HGNC:3332	0	1	0	98
13788	QRSL1	ENSG00000130348	0.017682	0	0	unlabeled	HGNC:1663	0	1	1	99
13789	MARCHF4	ENSG00000144583	0.017681	0	0	unlabeled	HGNC:58	0	0	0	97
13790	NDUFAF3	ENSG00000178057	0.017678	1	0	unlabeled	HGNC:645	0	1	1	97
13791	C16orf86	ENSG00000159761	0.017677	0	0	unlabeled	PFX:C16	0	1	0	99
13792	MAP4K5	ENSG00000012983	0.017668	0	0	unlabeled	HGNC:3776	0	1	0	98
13793	MSANTD3-TMEFF1	ENSG00000251349	0.017664	0	0	unlabeled	PFX:MSA	0	0	0	97
13794	AP3S1	ENSG00000177879	0.017660	0	0	unlabeled	HGNC:1673	0	1	1	100
13795	MAPK8IP2	ENSG00000008735	0.017656	0	0	unlabeled	PFX:MAP	0	0	0	99
13796	MUC7	ENSG00000171195	0.017655	0	0	unlabeled	HGNC:648	0	0	0	99
13797	CCDC149	ENSG00000181982	0.017642	0	0	unlabeled	PFX:CCD	0	0	0	98
13798	CLK3	ENSG00000179335	0.017641	0	0	unlabeled	HGNC:480	0	1	0	98
13799	SGK3	ENSG00000104205	0.017638	0	0	unlabeled	HGNC:3485	0	1	1	100
13800	MICB	ENSG00000204516	0.017638	0	0	unlabeled	HGNC:591	0	1	0	100
13801	HOXB9	ENSG00000170689	0.017638	0	0	unlabeled	HGNC:518	0	0	1	99
13802	PIK3R4	ENSG00000196455	0.017637	0	0	unlabeled	HGNC:362	0	1	1	99
13803	TMEM25	ENSG00000149582	0.017636	0	0	unlabeled	HGNC:592	0	1	0	99
13804	PGCKA1	ENSG00000154274	0.017632	0	0	unlabeled	PFX:PGC	0	0	0	97
13805	MEIS3	ENSG00000105419	0.017629	0	0	unlabeled	HGNC:526	0	0	1	99
13806	KIAA1143	ENSG00000163807	0.017628	0	0	unlabeled	PFX:KIA	0	1	0	98
13807	TP53INP2	ENSG00000078804	0.017626	0	0	unlabeled	PFX:TP5	0	1	1	97
13808	PXDC1	ENSG00000168994	0.017623	0	0	unlabeled	PFX:PXD	0	0	0	96
13809	SEMA3G	ENSG00000010319	0.017622	0	0	unlabeled	HGNC:594	0	0	0	98
13810	RTKN	ENSG00000114993	0.017621	0	0	unlabeled	HGNC:682	0	0	0	99
13811	DPH2	ENSG00000132768	0.017618	0	0	unlabeled	HGNC:1808	0	1	1	99
13812	CST3	ENSG00000101439	0.017617	0	0	unlabeled	HGNC:965	0	1	0	99
13813	CAMK2N2	ENSG00000163888	0.017615	0	0	unlabeled	PFX:CAM	0	0	0	98
13814	DDX55	ENSG00000111364	0.017604	0	0	unlabeled	HGNC:499	0	1	0	99
13815	WNT8B	ENSG00000075290	0.017603	0	0	unlabeled	HGNC:360	0	0	0	97
13816	FABP9	ENSG00000205186	0.017602	0	0	unlabeled	HGNC:550	0	0	0	98
13817	DENND6B	ENSG00000205593	0.017601	0	0	unlabeled	HGNC:504	0	1	0	98
13818	INHBC	ENSG00000175189	0.017600	0	0	unlabeled	HGNC:1662	0	0	0	100
13819	RNPEP	ENSG00000176393	0.017600	0	0	unlabeled	HGNC:104	0	1	0	99
13820	SFT2D1	ENSG00000198818	0.017599	0	0	unlabeled	PFX:SFT	0	1	0	99
13821	LRRN1	ENSG00000175928	0.017598	0	0	unlabeled	HGNC:593	0	0	0	98
13822	TRAF7	ENSG00000131653	0.017597	0	0	unlabeled	HGNC:58	0	1	0	98
13823	CRIPTO	ENSG00000241186	0.017597	0	0	unlabeled	HGNC:3658	0	0	0	98
13824	IRF2BP1	ENSG00000170604	0.017595	0	0	unlabeled	PFX:IRF	0	1	1	98
13825	MAPK4	ENSG00000141639	0.017592	0	0	unlabeled	HGNC:3762	0	0	0	98
13826	TCP10L	ENSG00000242220	0.017590	0	0	unlabeled	PFX:TCP	0	0	0	97
13827	BEST2	ENSG00000039987	0.017587	0	0	unlabeled	HGNC:866	0	0	0	99
13828	RNF182	ENSG00000180537	0.017582	0	0	unlabeled	HGNC:58	0	0	0	98
13829	EFTUD2	ENSG00000108883	0.017582	0	0	unlabeled	HGNC:1503	0	1	0	96
13830	PCDHGA5	ENSG00000253485	0.017578	0	0	unlabeled	HGNC:20	0	0	0	98
13831	GLIS1	ENSG00000174332	0.017577	0	0	unlabeled	HGNC:28	0	0	0	100
13832	HTR3B	ENSG00000149305	0.017576	0	0	unlabeled	HGNC:172	0	0	0	98
13833	SASS6	ENSG00000156876	0.017573	0	0	unlabeled	PFX:SAS	0	1	0	98
13834	AMDHD1	ENSG00000139344	0.017571	0	0	unlabeled	HGNC:1446	0	1	0	98
13835	IQCF1	ENSG00000173389	0.017563	0	0	unlabeled	PFX:IQC	0	0	0	98
13836	CRYBA1	ENSG00000108255	0.017560	0	0	unlabeled	HGNC:1359	0	0	0	97
13837	TRAPPC5	ENSG00000181029	0.017559	0	0	unlabeled	HGNC:772	0	1	0	98
13838	AQP1	ENSG00000240583	0.017555	0	0	unlabeled	HGNC:305	0	0	0	95
13839	HLA-DPA1	ENSG00000231389	0.017555	0	0	unlabeled	HGNC:588	0	0	0	99
13840	SLC22A6	ENSG00000197901	0.017554	0	0	unlabeled	HGNC:2173	0	0	0	99
13841	GSTP1	ENSG00000084207	0.017554	0	0	unlabeled	HGNC:567	0	1	1	99
13842	ZNF839	ENSG00000022976	0.017552	0	0	unlabeled	HGNC:28	0	1	0	98
13843	GML	ENSG00000104499	0.017550	0	0	unlabeled	HGNC:1226	0	0	0	96
13844	SARS2	ENSG00000104835	0.017548	0	0	unlabeled	HGNC:132	0	1	1	98
13845	TUBA1C	ENSG00000167553	0.017547	1	0	unlabeled	HGNC:3660	0	1	0	96
13846	ZNF485	ENSG00000198298	0.017545	0	0	unlabeled	HGNC:28	0	1	0	99
13847	FAM81B	ENSG00000153347	0.017544	0	0	unlabeled	PFX:FAM	0	0	0	100
13848	APBA2	ENSG00000034053	0.017543	0	0	unlabeled	HGNC:1220	0	1	0	99
13849	BAMBI	ENSG00000095739	0.017540	0	0	unlabeled	PFX:BAM	0	1	1	99
13850	HSF1	ENSG00000185122	0.017534	0	0	unlabeled	PFX:HSF	0	1	1	96
13851	TMEM120B	ENSG00000188735	0.017534	0	0	unlabeled	PFX:TME	0	1	0	96
13852	SMCO1	ENSG00000214097	0.017533	0	0	unlabeled	PFX:SMC	0	0	0	97
13853	BHMT2	ENSG00000132840	0.017526	0	0	unlabeled	HGNC:3351	0	0	0	96
13854	DPPA4	ENSG00000121570	0.017525	0	0	unlabeled	PFX:DPP	0	0	0	99
13855	CTRC	ENSG00000162438	0.017521	0	0	unlabeled	HGNC:2288	0	0	0	98
13856	MCAT	ENSG00000100294	0.017519	0	0	unlabeled	PFX:MCA	0	1	1	98
13857	DRC7	ENSG00000159625	0.017515	0	0	unlabeled	HGNC:981	0	0	0	98
13858	TMEM125	ENSG00000179178	0.017514	0	0	unlabeled	PFX:TME	0	0	0	100
13859	FLVCR1	ENSG00000162769	0.017512	0	0	unlabeled	HGNC:2199	0	1	0	93
13860	EIF3L	ENSG00000100129	0.017511	0	0	unlabeled	HGNC:1121	0	1	1	94
13861	STXBP5L	ENSG00000145087	0.017511	0	0	unlabeled	HGNC:362	0	0	0	98
13862	ZNF451	ENSG00000112200	0.017510	0	0	unlabeled	HGNC:28	0	1	0	99
13863	MSS51	ENSG00000166343	0.017507	0	0	unlabeled	HGNC:87	0	1	0	98
13864	DLX2	ENSG00000115844	0.017504	0	0	unlabeled	HGNC:3839	0	0	1	99
13865	NAGS	ENSG00000161653	0.017502	0	0	unlabeled	HGNC:1134	0	0	0	98
13866	CLDN4	ENSG00000189143	0.017502	0	0	unlabeled	HGNC:488	0	0	0	97
13867	LAMA5	ENSG00000130702	0.017500	0	0	unlabeled	HGNC:626	0	0	0	99
13868	SSBP1	ENSG00000106028	0.017497	0	0	unlabeled	HGNC:2290	0	1	1	100
13869	FAM151B	ENSG00000152380	0.017496	0	0	unlabeled	PFX:FAM	0	0	0	96
13870	RNF170	ENSG00000120925	0.017494	0	0	unlabeled	HGNC:58	0	1	0	99
13871	TBL3	ENSG00000183751	0.017493	0	0	unlabeled	HGNC:362	0	0	0	99
13872	TRIM77	ENSG00000214414	0.017491	0	0	unlabeled	HGNC:58	0	0	0	99
13873	HJV	ENSG00000168509	0.017488	0	0	unlabeled	HGNC:1587	0	0	0	98
13874	ZNRF2	ENSG00000180233	0.017487	0	0	unlabeled	HGNC:58	0	1	1	100
13875	MIEF1	ENSG00000100335	0.017481	0	0	unlabeled	PFX:MIE	0	1	1	100
13876	RNF208	ENSG00000212864	0.017481	0	0	unlabeled	HGNC:58	0	1	0	97
13877	TMEM214	ENSG00000119777	0.017481	0	0	unlabeled	PFX:TME	0	1	1	95
13878	MTERF3	ENSG00000156469	0.017479	0	0	unlabeled	PFX:MTE	0	1	1	99
13879	PLAAT1	ENSG00000127252	0.017479	0	0	unlabeled	HGNC:1227	0	0	0	98
13880	WFDC9	ENSG00000180205	0.017477	0	0	unlabeled	HGNC:361	0	0	0	98
13881	SFXN2	ENSG00000156398	0.017476	0	0	unlabeled	HGNC:746	0	1	0	98
13882	PLEKHA4	ENSG00000105559	0.017476	0	0	unlabeled	HGNC:682	0	0	0	99
13883	ZFPM2	ENSG00000169946	0.017476	0	0	unlabeled	HGNC:28	0	0	0	97
13884	IPO4	ENSG00000196497	0.017473	0	0	unlabeled	HGNC:596	0	1	0	99
13885	NHLRC3	ENSG00000188811	0.017473	0	0	unlabeled	PFX:NHL	0	1	0	96
13886	LRRC14	ENSG00000160959	0.017469	0	0	unlabeled	PFX:LRR	0	0	0	99
13887	ZMYND10	ENSG00000004838	0.017468	0	0	unlabeled	HGNC:87	0	0	0	99
13888	FOXD3	ENSG00000187140	0.017466	0	0	unlabeled	HGNC:508	0	0	0	97
13889	DBF4B	ENSG00000161692	0.017465	0	0	unlabeled	HGNC:75	0	1	0	99
13890	AGTR1	ENSG00000144891	0.017464	1	0	unlabeled	HGNC:221	0	0	0	99
13891	SPO11	ENSG00000054796	0.017464	0	0	unlabeled	PFX:SPO	0	0	0	96
13892	TBC1D3K	ENSG00000273513	0.017463	0	0	unlabeled	PFX:TBC	0	0	0	97
13893	CATSPER4	ENSG00000188782	0.017458	0	0	unlabeled	HGNC:186	0	0	0	98
13894	CDKL1	ENSG00000100490	0.017458	0	0	unlabeled	HGNC:3786	0	1	0	98
13895	TMEM54	ENSG00000121900	0.017457	0	0	unlabeled	PFX:TME	0	0	0	98
13896	BMP6	ENSG00000153162	0.017456	0	0	unlabeled	HGNC:455	0	0	0	99
13897	LDAF1	ENSG00000011638	0.017456	0	0	unlabeled	PFX:LDA	0	1	0	100
13898	CEACAM3	ENSG00000170956	0.017449	0	0	unlabeled	HGNC:471	0	0	0	99
13899	SBSN	ENSG00000189001	0.017449	0	0	unlabeled	PFX:SBS	0	0	0	95
13900	PRB2	ENSG00000121335	0.017444	0	0	unlabeled	HGNC:972	0	0	0	99
13901	RIMS1	ENSG00000079841	0.017441	0	0	unlabeled	HGNC:833	0	0	0	96
13902	STAC3	ENSG00000185482	0.017439	0	0	unlabeled	HGNC:2308	0	1	1	98
13903	SAA1	ENSG00000173432	0.017437	0	0	unlabeled	HGNC:542	0	0	0	99
13904	TAS2R43	ENSG00000255374	0.017436	0	0	unlabeled	HGNC:1162	0	0	0	97
13905	MTSS1	ENSG00000170873	0.017435	0	0	unlabeled	HGNC:1287	0	1	0	98
13906	SLC67A1-AS	ENSG00000254827	0.017435	0	0	unlabeled	HGNC:1987	0	0	0	97
13907	PSORS1C1	ENSG00000204540	0.017432	0	0	unlabeled	PFX:PSO	0	0	0	99
13908	GASK1A	ENSG00000144649	0.017430	0	0	unlabeled	HGNC:1637	0	0	0	97
13909	SLC4A11	ENSG00000088836	0.017429	0	0	unlabeled	HGNC:2157	0	0	0	96
13910	AOPEP	ENSG00000148120	0.017427	0	0	unlabeled	HGNC:1437	0	0	0	99
13911	TCP11L2	ENSG00000166046	0.017425	0	0	unlabeled	PFX:TCP	0	1	0	100
13912	DDX31	ENSG00000125485	0.017425	0	0	unlabeled	HGNC:499	0	1	1	98
13913	PCDHA12	ENSG00000251664	0.017424	0	0	unlabeled	HGNC:20	0	0	0	98
13914	PER2	ENSG00000132326	0.017420	0	0	unlabeled	HGNC:2127	0	1	0	100
13915	SELENOO	ENSG00000073169	0.017417	0	0	unlabeled	HGNC:890	0	1	0	97
13916	DMP1	ENSG00000152592	0.017413	0	0	unlabeled	HGNC:1279	0	0	0	98
13917	CIDEA	ENSG00000176194	0.017412	0	0	unlabeled	PFX:CID	0	0	0	99
13918	IGKV2-28	ENSG00000244116	0.017410	0	0	unlabeled	HGNC:351	0	0	0	98
13919	CNKSR1	ENSG00000142675	0.017409	0	0	unlabeled	HGNC:682	0	1	0	98
13920	PDCL2	ENSG00000163440	0.017406	0	0	unlabeled	PFX:PDC	0	0	0	98
13921	FAM149B1	ENSG00000138286	0.017406	0	0	unlabeled	PFX:FAM	0	0	0	96
13922	PRR5	ENSG00000186654	0.017405	0	0	unlabeled	HGNC:1333	0	1	0	97
13923	EHBP1	ENSG00000115504	0.017405	0	0	unlabeled	HGNC:1537	0	1	1	97
13924	L3MBTL1	ENSG00000185513	0.017400	0	0	unlabeled	HGNC:760	0	1	0	99
13925	TIPRL	ENSG00000143155	0.017398	0	0	unlabeled	HGNC:1265	0	1	1	100
13926	AOC1	ENSG00000002726	0.017397	0	0	unlabeled	PFX:AOC	0	0	0	99
13927	ZNF91	ENSG00000167232	0.017396	0	0	unlabeled	HGNC:28	0	0	0	99
13928	PRSS16	ENSG00000112812	0.017394	0	0	unlabeled	HGNC:738	0	1	0	98
13929	PDZRN4	ENSG00000165966	0.017392	0	0	unlabeled	HGNC:58	0	0	0	97
13930	MPZ	ENSG00000158887	0.017387	0	0	unlabeled	HGNC:590	0	1	0	98
13931	OR52N5	ENSG00000181009	0.017381	0	0	unlabeled	HGNC:165	0	0	0	99
13932	C5AR2	ENSG00000134830	0.017380	0	0	unlabeled	HGNC:196	0	1	0	96
13933	ZNF653	ENSG00000161914	0.017380	0	0	unlabeled	HGNC:28	0	1	1	100
13934	ARL17A	ENSG00000185829	0.017374	0	0	unlabeled	HGNC:357	0	0	0	98
13935	LAMB3	ENSG00000196878	0.017371	0	0	unlabeled	HGNC:626	0	1	0	100
13936	CALY	ENSG00000130643	0.017366	0	0	unlabeled	PFX:CAL	0	0	0	98
13937	RPS24	ENSG00000138326	0.017363	0	0	unlabeled	HGNC:728	0	0	0	98
13938	NKAPD1	ENSG00000150776	0.017359	0	0	unlabeled	PFX:NKA	0	1	1	99
13939	TAF13	ENSG00000197780	0.017352	0	0	unlabeled	HGNC:1878	0	1	1	99
13940	BCR	ENSG00000186716	0.017350	1	0	unlabeled	HGNC:682	0	1	0	98
13941	TMEM151A	ENSG00000179292	0.017350	0	0	unlabeled	PFX:TME	0	0	0	98
13942	CLRN2	ENSG00000249581	0.017349	0	0	unlabeled	HGNC:1473	0	0	0	99
13943	WDR45B	ENSG00000141580	0.017342	0	0	unlabeled	HGNC:362	0	1	0	100
13944	RTP1	ENSG00000175077	0.017342	0	0	unlabeled	HGNC:137	0	0	0	99
13945	CCAR1	ENSG00000060339	0.017341	0	0	unlabeled	HGNC:1504	0	1	1	97
13946	PDYN	ENSG00000101327	0.017337	0	0	unlabeled	HGNC:1902	0	0	0	99
13947	SYNJ2BP	ENSG00000213463	0.017335	0	0	unlabeled	HGNC:1220	0	1	0	100
13948	CNPPD1	ENSG00000115649	0.017334	0	0	unlabeled	PFX:CNP	0	1	0	98
13949	IQCF2	ENSG00000184345	0.017327	0	0	unlabeled	PFX:IQC	0	0	0	100
13950	KCNJ14	ENSG00000182324	0.017325	0	0	unlabeled	HGNC:276	0	1	0	97
13951	VWA5B2	ENSG00000145198	0.017324	0	0	unlabeled	HGNC:1691	0	0	0	100
13952	COX6B2	ENSG00000160471	0.017323	0	0	unlabeled	HGNC:643	0	0	0	97
13953	CCDC191	ENSG00000163617	0.017314	0	0	unlabeled	PFX:CCD	0	1	0	97
13954	GJA9	ENSG00000131233	0.017308	0	0	unlabeled	HGNC:314	0	0	0	99
13955	CUEDC1	ENSG00000180891	0.017308	0	0	unlabeled	PFX:CUE	0	0	0	98
13956	FAM187A	ENSG00000214447	0.017307	0	0	unlabeled	HGNC:590	0	0	0	98
13957	IGKV1-12	ENSG00000243290	0.017305	0	0	unlabeled	HGNC:351	0	0	0	96
13958	LYZL1	ENSG00000120563	0.017300	0	0	unlabeled	HGNC:1174	0	0	0	95
13959	ACVR1	ENSG00000115170	0.017294	1	0	unlabeled	HGNC:345	0	1	1	97
13960	WHRN	ENSG00000095397	0.017290	0	0	unlabeled	HGNC:1220	0	1	0	97
13961	LSG1	ENSG00000041802	0.017288	0	0	unlabeled	PFX:LSG	0	1	0	96
13962	PPM1N	ENSG00000213889	0.017288	0	0	unlabeled	HGNC:701	0	1	0	95
13963	NFE2L3	ENSG00000050344	0.017280	0	0	unlabeled	HGNC:3836	0	1	0	95
13964	FSAF1	ENSG00000143633	0.017280	0	0	unlabeled	PFX:FSA	0	1	0	99
13965	SS18L2	ENSG00000008324	0.017276	0	0	unlabeled	PFX:SS1	0	1	1	99
13966	PDE11A	ENSG00000128655	0.017275	0	0	unlabeled	HGNC:681	0	0	0	98
13967	P2RX5	ENSG00000083454	0.017272	0	0	unlabeled	HGNC:214	0	1	0	96
13968	C1QTNF5	ENSG00000223953	0.017267	0	0	unlabeled	HGNC:1372	0	0	0	100
13969	LCN6	ENSG00000267206	0.017264	0	0	unlabeled	HGNC:631	0	0	0	100
13970	OR6B3	ENSG00000178586	0.017258	0	0	unlabeled	HGNC:153	0	0	0	100
13971	MAJIN	ENSG00000168070	0.017247	0	0	unlabeled	PFX:MAJ	0	0	0	99
13972	GPC1	ENSG00000063660	0.017246	0	0	unlabeled	HGNC:572	0	1	0	100
13973	HBB	ENSG00000244734	0.017245	0	0	unlabeled	HGNC:940	0	0	0	98
13974	LURAP1	ENSG00000171357	0.017242	0	0	unlabeled	PFX:LUR	0	0	0	95
13975	SLC22A1	ENSG00000175003	0.017236	0	0	unlabeled	HGNC:2173	0	0	0	98
13976	OR52N1	ENSG00000181001	0.017235	0	0	unlabeled	HGNC:165	0	0	0	99
13977	LRIT3	ENSG00000183423	0.017231	0	0	unlabeled	HGNC:593	0	0	0	99
13978	ADAMTS15	ENSG00000166106	0.017231	0	0	unlabeled	HGNC:50	0	0	0	98
13979	SCX	ENSG00000260428	0.017225	0	0	unlabeled	HGNC:420	0	1	0	98
13980	FABP3	ENSG00000121769	0.017221	0	0	unlabeled	HGNC:550	0	0	0	98
13981	HOXB8	ENSG00000120068	0.017219	0	0	unlabeled	HGNC:518	0	0	0	98
13982	TIMM23B	ENSG00000204152	0.017218	0	0	unlabeled	HGNC:1552	0	0	0	97
13983	LTB4R	ENSG00000213903	0.017211	0	0	unlabeled	HGNC:204	0	1	1	99
13984	ATP5MF	ENSG00000241468	0.017208	0	0	unlabeled	HGNC:644	0	1	1	98
13985	GABRR3	ENSG00000183185	0.017207	0	0	unlabeled	HGNC:563	0	0	0	99
13986	SEC14L6	ENSG00000214491	0.017207	0	0	unlabeled	HGNC:1063	0	0	0	98
13987	OPRK1	ENSG00000082556	0.017205	1	0	unlabeled	HGNC:245	0	0	0	97
13988	SIX6	ENSG00000184302	0.017205	0	0	unlabeled	HGNC:525	0	0	0	98
13989	IMPA1	ENSG00000133731	0.017199	1	0	unlabeled	HGNC:1079	0	1	0	100
13990	CUL7	ENSG00000044090	0.017198	0	0	unlabeled	HGNC:1032	0	1	0	99
13991	WFDC8	ENSG00000158901	0.017198	0	0	unlabeled	HGNC:361	0	0	0	96
13992	TAS2R41	ENSG00000221855	0.017192	0	0	unlabeled	HGNC:1162	0	0	0	99
13993	HSD11B2	ENSG00000176387	0.017191	0	0	unlabeled	HGNC:743	0	0	1	97
13994	SQOR	ENSG00000137767	0.017186	0	0	unlabeled	HGNC:2258	0	1	0	98
13995	PSPH	ENSG00000146733	0.017185	0	0	unlabeled	HGNC:1045	0	1	0	95
13996	MSH5-SAPCD1	ENSG00000255152	0.017182	0	0	unlabeled	PFX:MSH	0	0	0	100
13997	ZNF100	ENSG00000197020	0.017179	0	0	unlabeled	HGNC:28	0	1	1	97
13998	PRSS22	ENSG00000005001	0.017178	0	0	unlabeled	HGNC:738	0	0	0	98
13999	RAB17	ENSG00000124839	0.017177	0	0	unlabeled	HGNC:388	0	0	0	97
14000	CYP4A22	ENSG00000162365	0.017177	0	0	unlabeled	HGNC:1003	0	0	0	97
14001	CCDC85C	ENSG00000205476	0.017174	0	0	unlabeled	PFX:CCD	0	1	0	96
14002	PRLR	ENSG00000113494	0.017174	0	0	unlabeled	PFX:PRL	0	0	0	100
14003	RGS9	ENSG00000108370	0.017169	0	0	unlabeled	HGNC:720	0	0	0	96
14004	MPP4	ENSG00000082126	0.017169	0	0	unlabeled	HGNC:904	0	0	0	98
14005	GIMAP1-GIMAP5	ENSG00000281887	0.017169	0	0	unlabeled	PFX:GIM	0	0	0	99
14006	DDX42	ENSG00000198231	0.017167	0	0	unlabeled	HGNC:499	0	1	1	96
14007	LILRA5	ENSG00000187116	0.017165	0	0	unlabeled	HGNC:471	0	0	0	97
14008	PCDHGB2	ENSG00000253910	0.017163	0	0	unlabeled	HGNC:20	0	0	0	99
14009	DMAC2	ENSG00000105341	0.017161	0	0	unlabeled	HGNC:645	0	1	1	98
14010	HSD11B1L	ENSG00000167733	0.017160	0	0	unlabeled	HGNC:743	0	0	0	98
14011	CFAP410	ENSG00000160226	0.017156	0	0	unlabeled	PFX:CFA	0	1	0	98
14012	NUP37	ENSG00000075188	0.017155	0	0	unlabeled	HGNC:362	0	1	1	98
14013	AMBN	ENSG00000178522	0.017153	0	0	unlabeled	HGNC:2245	0	0	0	98
14014	FNDC7	ENSG00000143107	0.017152	0	0	unlabeled	HGNC:555	0	0	0	97
14015	GLCCI1	ENSG00000106415	0.017147	0	0	unlabeled	PFX:GLC	0	1	0	99
14016	CYP2F1	ENSG00000197446	0.017142	0	0	unlabeled	HGNC:1001	0	0	0	97
14017	CCNB1	ENSG00000134057	0.017136	0	0	unlabeled	HGNC:473	0	1	0	97
14018	STAC2	ENSG00000141750	0.017130	0	0	unlabeled	HGNC:2308	0	0	0	99
14019	TEX38	ENSG00000186118	0.017128	0	0	unlabeled	PFX:TEX	0	0	0	99
14020	CNOT12	ENSG00000149115	0.017124	0	0	unlabeled	HGNC:1023	0	1	1	96
14021	KMT2B	ENSG00000272333	0.017122	0	0	unlabeled	HGNC:88	0	1	1	100
14022	MYOM3	ENSG00000142661	0.017119	0	0	unlabeled	HGNC:593	0	0	0	100
14023	CIRSR	ENSG00000138433	0.017119	0	0	unlabeled	PFX:CIR	0	1	1	96
14024	ZNF655	ENSG00000197343	0.017119	0	0	unlabeled	HGNC:28	0	1	1	99
14025	CCDC28A	ENSG00000024862	0.017119	0	0	unlabeled	PFX:CCD	0	1	0	98
14026	CEP290	ENSG00000198707	0.017119	0	0	unlabeled	HGNC:1545	0	1	0	97
14027	TEDC2	ENSG00000162062	0.017118	0	0	unlabeled	HGNC:1691	0	1	1	99
14028	SLC6A18	ENSG00000164363	0.017114	0	0	unlabeled	HGNC:2159	0	0	0	98
14029	KLF16	ENSG00000129911	0.017111	0	0	unlabeled	HGNC:28	0	1	1	99
14030	KTI12	ENSG00000198841	0.017111	0	0	unlabeled	PFX:KTI	0	1	1	98
14031	CCR8	ENSG00000179934	0.017111	0	0	unlabeled	HGNC:471	0	1	0	100
14032	CEACAM6	ENSG00000086548	0.017109	0	0	unlabeled	HGNC:471	0	0	0	96
14033	PGLYRP2	ENSG00000161031	0.017107	0	0	unlabeled	HGNC:1397	0	0	0	98
14034	PGAM2	ENSG00000164708	0.017106	0	0	unlabeled	HGNC:1078	0	0	0	99
14035	NPY	ENSG00000122585	0.017104	0	0	unlabeled	HGNC:1902	0	0	0	97
14036	KRTAP4-12	ENSG00000213416	0.017103	0	0	unlabeled	HGNC:619	0	0	0	98
14037	FAM186B	ENSG00000135436	0.017102	0	0	unlabeled	PFX:FAM	0	0	0	99
14038	MAK	ENSG00000111837	0.017101	0	0	unlabeled	HGNC:3482	0	0	0	96
14039	RPL38	ENSG00000172809	0.017093	0	0	unlabeled	HGNC:729	0	0	0	97
14040	PCDHB8	ENSG00000120322	0.017093	0	0	unlabeled	HGNC:20	0	0	0	99
14041	CENPT	ENSG00000102901	0.017093	0	0	unlabeled	HGNC:1576	0	0	0	98
14042	CDK15	ENSG00000138395	0.017092	0	0	unlabeled	HGNC:496	0	0	0	98
14043	C1QTNF3	ENSG00000082196	0.017089	0	0	unlabeled	HGNC:1372	0	0	0	99
14044	AASS	ENSG00000008311	0.017087	0	0	unlabeled	PFX:AAS	0	1	1	98
14045	ISLR	ENSG00000129009	0.017087	0	0	unlabeled	HGNC:593	0	0	0	99
14046	CDCA3	ENSG00000111665	0.017086	0	0	unlabeled	PFX:CDC	0	1	1	100
14047	GLT8D2	ENSG00000120820	0.017085	0	0	unlabeled	HGNC:436	0	0	0	97
14048	LSM12	ENSG00000161654	0.017083	0	0	unlabeled	HGNC:1505	0	1	1	97
14049	PTPRZ1	ENSG00000106278	0.017082	0	0	unlabeled	HGNC:555	0	0	0	98
14050	BATF2	ENSG00000168062	0.017073	0	0	unlabeled	HGNC:2267	0	0	0	99
14051	KRT27	ENSG00000171446	0.017070	0	0	unlabeled	HGNC:608	0	0	0	99
14052	COA3	ENSG00000183978	0.017068	0	0	unlabeled	HGNC:645	0	1	1	97
14053	ANKRD33	ENSG00000167612	0.017063	0	0	unlabeled	HGNC:403	0	0	0	100
14054	BLVRA	ENSG00000106605	0.017057	0	0	unlabeled	HGNC:2241	0	1	1	99
14055	GPR84	ENSG00000139572	0.017055	0	0	unlabeled	HGNC:262	0	0	0	99
14056	MYF6	ENSG00000111046	0.017054	0	0	unlabeled	HGNC:420	0	0	0	99
14057	FAM24A	ENSG00000203795	0.017053	0	0	unlabeled	PFX:FAM	0	0	0	97
14058	MIS12	ENSG00000167842	0.017052	0	0	unlabeled	HGNC:1322	0	0	0	100
14059	PYROXD2	ENSG00000119943	0.017050	0	0	unlabeled	HGNC:1691	0	1	0	96
14060	CYB5D1	ENSG00000182224	0.017048	0	0	unlabeled	PFX:CYB	0	1	1	99
14061	USH2A	ENSG00000042781	0.017047	0	0	unlabeled	HGNC:555	0	0	0	99
14062	MTNAP1	ENSG00000141219	0.017046	0	0	unlabeled	HGNC:2290	0	0	0	99
